"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Hedgehog signaling pathway","35/56",0.0739780537359082,0.154725341146998,0,0,1.54089871015472,4.01247990276712,"MGRN1;CUL3;IHH;ARRB1;ARRB2;LRP2;EFCAB7;GLI1;GLI3;GLI2;HHAT;SHH;GRK3;CCND2;GRK2;CCND1;KIF3A;SUFU;BOC;SPOP;PRKACA;CDON;CSNK1G3;HHATL;SMURF2;FBXW11;CSNK1A1;SMURF1;PTCH2;CSNK1D;CSNK1E;KIF7;EVC;GPR161;CSNK1G1"
"Pentose phosphate pathway","20/30",0.075778434031121,0.157461681103628,0,0,1.84852572750048,4.76908830895342,"PRPS2;PRPS1;H6PD;GLYCTK;TALDO1;PGD;DERA;RPIA;PFKL;PGM2;ALDOC;PGLS;ALDOB;ALDOA;TKT;FBP1;PFKM;PGM1;FBP2;RBKS"
"Cytokine-cytokine receptor interaction","166/295",0.0770402500234832,0.159050838758159,0,0,1.19136649877872,3.05398136691751,"CNTFR;IL1RN;CSF3;CSF2;CSF3R;CSF1;EPO;IL23R;CXCL17;IL1RAP;CXCL13;CXCL14;TNF;IL27RA;CXCL16;IL36A;IL18RAP;TNFSF10;LEPR;TNFSF11;TNFRSF8;TNFRSF4;IL13RA1;ACVR1;IFNAR2;IL15RA;IL1R1;IL1R2;LIFR;PRLR;IL23A;IL6ST;IFNAR1;EBI3;CSF2RB;TNFRSF11B;TNFRSF11A;CSF2RA;TNFRSF14;CCR10;CCR1;TNFSF18;NGFR;XCR1;TGFB1;TNFSF14;TSLP;TNFSF15;TGFB3;TNFRSF9;LIF;GDF1;IL36G;TNFRSF10B;IFNLR1;INHBB;GDF3;PPBP;INHBA;GDF6;BMP7;BMP6;IL1F10;BMP5;BMP4;GDF9;BMP3;CXCL10;BMP2;IL6;CXCL12;IL7;TNFSF9;TNFSF8;IL7R;BMPR1A;ACVRL1;CD40;CXCL9;EDA;TNFRSF13B;IL27;CXCL1;TNFRSF13C;CXCL3;CXCL2;CX3CL1;EDA2R;CXCL5;TNFSF13B;GHR;CCR9;CCR8;CCR7;CCR5;CCR4;CCR3;CCR2;IL11;TNFRSF12A;IFNGR1;IL15;IFNGR2;TNFRSF18;IL18;IL16;IL17RE;OSMR;NGF;TNFRSF1B;IL17RC;IL17RB;TGFBR1;IL17RA;TGFBR2;TNFRSF1A;IL1B;IL3RA;LTA;XCL1;LTB;TNFRSF21;CX3CR1;CCL11;CTF1;CXCR5;CXCR4;CXCR6;IL2RG;IL1RL1;IL1RL2;CCL8;CCL7;CXCR3;CCL5;CXCR2;CCL4;CCL3;IL21R;CCL2;CCL1;IL12RB1;CCL17;RELT;CCL24;GDF11;IL33;CCL22;CCL20;GDF15;IL10RA;IL34;BMP8A;OSM;EPOR;CD4;CLCF1;IL2RA;IL2RB;FAS;IL17F;INHA;CCL28;IL18R1;CRLF2;PF4"
"Endometrial cancer","36/58",0.0791613793746642,0.161710294736049,0,0,1.51287045322946,3.83704300224611,"CDKN1A;TCF7;ARAF;ILK;PIK3CD;PIK3R3;PIK3CB;PIK3R1;FOXO3;ELK1;CASP9;NRAS;CCND1;MYC;AKT3;CTNNA1;AKT1;BAK1;CTNNA2;HRAS;APC2;TCF7L2;TCF7L1;MAP2K2;GADD45B;PDPK1;BAD;EGF;GADD45A;AXIN2;GADD45G;BAX;GRB2;KRAS;SOS1;SOS2"
"Thyroid cancer","24/37",0.0793391133548742,0.161710294736049,0,0,1.70645548783201,4.3241992280224,"NTRK1;TCF7L2;CDKN1A;TCF7L1;MAP2K2;GADD45B;GADD45A;TPM3;TCF7;NCOA4;GADD45G;RXRB;NRAS;RXRA;CCND1;PAX8;MYC;CCDC6;BAX;KRAS;PPARG;BAK1;HRAS;RXRG"
"Gastric acid secretion","46/76",0.0837804159789563,0.168348027485495,0,0,1.41780010303967,3.51551474994081,"CHRM3;MYLK2;CAMK2D;ADCY4;ATP1A4;ITPR1;ADCY3;ATP1A3;ITPR2;CALML3;ATP1A2;ITPR3;CALML4;ADCY1;ATP1A1;ADCY7;ACTB;MYLK3;ADCY6;GNAI1;MYLK;ADCY5;GNAI2;HRH2;PRKACA;KCNJ1;KCNJ10;KCNK10;PRKCB;KCNJ15;KCNJ16;PRKCA;ATP1B2;ATP1B1;ATP4A;PLCB3;SLC9A4;ADCY9;KCNQ1;SLC26A7;EZR;PLCB1;CALM1;PLCB2;CALM2;CFTR"
"Mineral absorption","37/60",0.0843543000193489,0.168348027485495,0,0,1.48727880051867,3.67763815434509,"SLC46A1;SLC40A1;ATP1A4;ATP1A3;ATP1A2;ATP1A1;SLC5A1;CLCN2;SLC8A1;SLC8A2;ATP7B;HEPH;FTH1;HMOX1;TRPM7;TRPM6;SLC39A4;HMOX2;SLC34A3;SLC34A2;S100G;SLC6A19;SLC31A1;VDR;SLC34A1;SLC11A2;CYBRD1;SLC30A1;ATP2B2;ATP1B2;ATP2B1;ATP1B1;SLC9A3;TRPV6;FXYD2;STEAP1;SLC26A6"
"Complement and coagulation cascades","51/85",0.0845696654408589,0.168348027485495,0,0,1.38706871556973,3.42630890214363,"ITGAM;PROS1;ITGB2;SERPINE1;F13A1;PLAT;C8A;CLU;SERPINA5;C4B;THBD;C8G;PLAU;BDKRB2;C3AR1;ITGAX;MBL2;FGB;FGA;F2R;FGG;SERPINF2;PLAUR;F3;F5;F7;F9;SERPING1;MASP1;C1QB;C1QA;CPB2;CFH;SERPINC1;C5AR1;CFI;PLG;KNG1;C3;VTN;C6;C7;CD55;F10;SERPIND1;PROC;CFHR2;F13B;F2RL2;C1QC;F2RL3"
"IL-17 signaling pathway","56/94",0.0847001013286398,0.168348027485495,0,0,1.36282303127767,3.36431737780633,"CSF3;CSF2;TRADD;TNFAIP3;CXCL1;CXCL3;CXCL2;TNF;CXCL5;S100A7A;CASP8;CASP3;IKBKG;IKBKE;CHUK;MMP3;TRAF2;FOS;IL17RE;IL17RC;MMP9;IL17RB;MUC5AC;IL17RA;TRAF4;TRAF3;IL1B;S100A9;S100A8;CEBPB;CCL11;PTGS2;RELA;MAPK9;MAPK7;CCL7;CCL2;MAPK6;CCL17;MAPK4;JUN;JUND;CCL20;MAPK14;MAPK15;NFKB1;MAPK13;FOSL1;MAPK10;NFKBIA;CXCL10;MAPK11;IL6;LCN2;FOSB;IL17F"
"Renin secretion","42/69",0.0867636768260945,0.171385040644137,0,0,1.43824299386292,3.515881669489,"PTGER4;ADCYAP1R1;GUCY1B1;NPR1;PDE1B;PDE1A;PTGER2;PDE3B;ITPR1;ITPR2;CALML3;ADRB1;ITPR3;CALML4;CACNA1C;CACNA1F;ADCY6;GNAI1;AQP1;ADCY5;GNAI2;EDNRA;PPP3CC;ADORA1;PRKG2;PRKACA;CTSB;GUCY1A2;EDN1;GUCY1A1;ACE;EDN3;AGT;PLCB3;CREB1;KCNMA1;PDE3A;ORAI1;PLCB1;CALM1;PLCB2;CALM2"
"Synaptic vesicle cycle","47/78",0.0880206103891088,0.172801198309907,0,0,1.40188107117592,3.40682934575004,"ATP6V1A;RAB3A;STXBP1;SLC1A1;CLTB;SLC1A2;CLTA;CACNA1A;SLC1A3;TCIRG1;CPLX2;SLC1A6;AP2A2;SLC6A4;ATP6V0A2;ATP6V1H;ATP6V0A4;STX3;ATP6V1E1;ATP6V0E2;ATP6V1G3;STX2;SLC18A1;ATP6V1D;ATP6V1C1;ATP6V0A1;ATP6V1C2;ATP6V1F;NSF;UNC13B;UNC13C;ATP6V0B;ATP6V1G1;UNC13A;SLC6A13;SLC6A12;AP2B1;DNM2;STX1B;SLC6A7;ATP6V1B2;ATP6V0D1;ATP6V0C;ATP6V0D2;STX1A;VAMP2;ATP6V1B1"
"Glucagon signaling pathway","63/107",0.0909616582200723,0.177061061865822,0,0,1.32417205436073,3.17446044100849,"PYGB;PDE3B;SLC2A1;SLC2A2;CALML3;CALML4;PYGL;GYS2;GYS1;PPP3CC;CREB3L3;CREB3L4;AKT3;CREB3L2;AKT1;PRKACA;CPT1A;PRKAB2;PRMT1;PGAM1;PGAM2;PHKA1;CPT1C;CPT1B;PRKAB1;SIRT1;CREB3;PLCB3;CREB1;PKM;SIK1;PLCB1;PPARA;FBP1;PLCB2;FBP2;CREB5;PFKFB1;CAMK2D;PRKAA1;PRKAA2;ITPR1;ITPR2;ITPR3;PDHB;ACACB;FOXO1;LDHB;LDHA;PPP4C;PHKG1;PCK1;PPARGC1A;PCK2;PDHA1;GCGR;PHKB;G6PC1;PFKL;G6PC3;CALM1;CALM2;PFKM"
"Adherens junction","43/71",0.0914376020115518,0.177061061865822,0,0,1.41988687314617,3.39650923749961,"SRC;TCF7;WAS;PTPRM;PTPRJ;WASL;IQGAP1;ACTB;CDC42;RAC2;CTNNA1;RAC3;FYN;CTNNA2;WASF1;WASF2;WASF3;FARP2;PTPN1;TCF7L2;TCF7L1;SMAD3;CSNK2A1;ACTN1;INSR;LMO7;BAIAP2;RHOA;TGFBR1;TGFBR2;TJP1;FER;PTPRB;PARD3;CSNK2B;SNAI1;SNAI2;PTPN6;NECTIN4;SSX2IP;VCL;NECTIN2;FGFR1"
"Aldosterone synthesis and secretion","58/98",0.0918504258428954,0.177061061865822,0,0,1.34089941972921,3.2015231825979,"SCARB1;CALML3;CALML4;CREB3L3;CREB3L4;CREB3L2;PRKACA;CAMK1D;PRKCB;PRKCE;PRKCA;ATP1B2;ATP1B1;CREB3;PLCB3;ADCY9;CREB1;PRKD3;ORAI1;PRKD2;PRKD1;PLCB1;PLCB2;CREB5;CAMK2D;NPR1;ITPR1;ADCY4;ATP1A4;ITPR2;ADCY3;ATP1A3;ITPR3;ATP1A2;CACNA1C;ADCY1;ATP1A1;CACNA1F;ADCY7;ADCY6;CACNA1G;ADCY5;CACNA1I;MC2R;GNA11;LDLR;KCNJ5;HSD3B2;PDE2A;ATP2B2;ATP2B1;AGT;NR4A2;NR4A1;CAMK4;CAMK1;CALM1;CALM2"
"Gastric cancer","86/149",0.0927795377169655,0.177781150116341,0,0,1.26275136379869,3.0022281920935,"RB1;CDKN1A;WNT2B;ARAF;PIK3CD;PIK3CB;FGF1;FGF2;FGF7;SHH;FRAT2;CCND1;FGF9;MYC;AKT3;AKT1;HRAS;APC2;MAP2K2;WNT5B;HGF;WNT5A;GAB1;AXIN2;WNT9A;TGFBR1;TGFBR2;CCNE2;CCNE1;SOS1;CDH17;SOS2;SHC4;SHC2;SHC1;TCF7;LRP5;PIK3R3;WNT8B;PIK3R1;LRP6;RXRB;WNT6;NRAS;RXRA;TERT;DVL1;DVL2;CTNNA1;E2F1;E2F2;E2F3;BAK1;CTNNA2;RXRG;WNT4;SMAD2;WNT10B;TCF7L2;FZD3;WNT10A;CDKN2B;TCF7L1;FZD2;SMAD3;TGFB1;FZD5;GADD45B;FZD4;GADD45A;TGFB3;CSNK1A1;EGF;FZD7;FZD6;FZD8;WNT7A;MTOR;GADD45G;CDK2;FGF18;RPS6KB2;BAX;GRB2;KRAS;FGFR2"
"Histidine metabolism","15/22",0.0946064232301432,0.17978427505959,0,0,1.9802286704916,4.6694384265113,"AOC1;HDC;HNMT;CNDP1;ALDH3A2;ALDH3A1;HAL;ALDH1B1;ALDH2;UROC1;ALDH3B1;CARNS1;ALDH7A1;ASPA;ALDH9A1"
"Ubiquitin mediated proteolysis","81/140",0.094948570265846,0.17978427505959,0,0,1.26988531352729,2.98984325237277,"UBE2D3;UBE2D1;CBLB;UBE2L6;UBE3B;BRCA1;UBE2L3;CDC20;HERC4;HERC3;HERC1;UBE2Q1;UBE2Q2;CDC27;FBXO4;SKP2;SKP1;PIAS4;PIAS3;FBXW8;FBXW11;FBXW7;UBE2E1;UBE2E2;UBE4A;UBE4B;MID1;PIAS2;RBX1;CDC34;UBE2R2;ANAPC4;BIRC6;UBA52;BIRC2;ANAPC2;BIRC3;PRKN;ANAPC13;CUL7;UBA7;UBA6;MGRN1;CUL3;CUL2;NEDD4L;KLHL13;RNF7;CBL;RCHY1;RHOBTB1;RHOBTB2;UBE2J1;SOCS3;FZR1;SOCS1;UBC;UBR5;UBE2H;UBE2I;MAP3K1;PPIL2;SMURF2;UBE2B;SMURF1;UBE2C;SYVN1;WWP1;WWP2;UBE2A;PML;CUL4A;NEDD4;CDC16;UBE2U;UBA2;STUB1;TRIM37;SAE1;UBE2K;UBE2M"
"Toll-like receptor signaling pathway","61/104",0.102615668447796,0.192171774583011,0,0,1.31183533524863,2.98674031002943,"CD86;CD40;CXCL9;CD80;PIK3CD;PIK3CB;TNF;CASP8;CTSK;AKT3;AKT1;MAP3K8;IKBKG;LBP;IKBKE;IFNAR2;MAP2K3;MAP2K2;TICAM2;CHUK;FOS;IRAK4;TICAM1;TIRAP;TLR1;TRAF3;IL1B;IRF7;TLR9;TLR8;IRF5;TLR7;TLR6;TLR4;TLR3;IFNAR1;TLR2;LY96;PIK3R3;PIK3R1;RELA;MAPK9;IRAK1;CCL5;CCL4;CCL3;SPP1;CD14;JUN;STAT1;MAPK14;NFKB1;MAPK13;NFKBIA;MAPK10;CXCL10;MAPK11;IL6;TOLLIP;TAB1;MYD88"
"Starch and sucrose metabolism","23/36",0.102691792042796,0.192171774583011,0,0,1.63519555143652,3.72174282671152,"PYGB;MGAM;GBE1;TREH;AGL;GAA;PYGL;G6PC1;HK2;GANC;PGM2L1;HK1;GYS2;GYS1;HK3;UGP2;G6PC3;HKDC1;ENPP1;PGM2;ENPP3;GYG1;PGM1"
"VEGF signaling pathway","36/59",0.103572062644219,0.19269220957064,0,0,1.44694242340324,3.28092407694762,"SHC2;SRC;SH2D2A;HSPB1;PIK3CD;PIK3R3;PIK3CB;PIK3R1;PTGS2;CASP9;CDC42;NRAS;PPP3CC;AKT3;KDR;RAC2;AKT1;RAC3;HRAS;MAP2K2;PRKCB;SPHK2;BAD;NOS3;SPHK1;PLA2G4C;PLA2G4A;NFATC2;PRKCA;MAPK14;MAPK13;VEGFA;MAPK11;MAPKAPK3;MAPKAPK2;KRAS"
"Autophagy","79/137",0.105798220860987,0.194767550084489,0,0,1.25977189716993,2.82972681595676,"IRS1;MTMR14;PIK3CD;PIK3CB;RPTOR;STK11;DEPTOR;LAMP1;CTSL;AKT3;LAMP2;AKT1;PRKACA;CTSD;HRAS;SNAP29;RAB8A;CTSB;SH3GLB1;GABARAPL2;GABARAPL1;MAP2K2;DAPK1;PDPK1;ATG9B;DAPK2;ATG9A;PRKCD;ATG10;TSC2;RRAS2;TSC1;WIPI1;WIPI2;ATG14;ATG13;PRAP1;ATG12;VAMP8;RRAGC;DDIT4;ATG4C;PRKCQ;ULK1;ATG4A;RAB7B;ATG4D;BECN1;RAB1A;PRKAA1;MTMR3;PRKAA2;ITPR1;PIK3R3;PIK3R1;AMBRA1;MTMR4;HIF1A;TANK;GABARAP;CAMKK2;MAPK9;NRAS;RRAS;ATG5;IGBP1;BAD;BNIP3;EIF2AK4;CFLAR;MTOR;MAPK10;VMP1;ATG16L2;RHEB;RPS6KB2;KRAS;ATG2B;BCL2L1"
"Phospholipase D signaling pathway","85/148",0.105904855358441,0.194767550084489,0,0,1.2479471894773,2.80190872433801,"DGKE;DGKB;PIK3CD;PIK3CB;PIK3CG;AKT3;AKT1;HRAS;PDGFRB;PDGFRA;MAP2K2;FCER1G;SYK;SPHK2;SPHK1;F2R;PLA2G4C;GAB1;TSC2;PLA2G4A;RRAS2;PRKCA;TSC1;GAB2;RHOA;DNM2;PLCB3;ADCY9;DGKQ;KIT;DGKK;PLCB1;SOS1;PLCB2;SOS2;PLPP1;RAPGEF3;RAPGEF4;SHC4;PTGFR;SHC2;RALB;SHC1;LPAR1;PDGFB;ADCY4;PDGFA;PIK3R3;ADCY3;LPAR3;PIK3R1;ADCY1;AGPAT1;ADCY7;AGPAT2;PIK3R6;ADCY6;AGPAT3;PIK3R5;PLD2;ADCY5;AGPAT4;CYTH3;CYTH2;NRAS;CYTH4;RRAS;PDGFD;CXCR2;GNA12;PIP5K1A;PTK2B;PIP5K1B;FYN;PIP5K1C;RALGDS;EGF;INSR;AGT;MTOR;LPAR5;LPAR6;RHEB;GRB2;KRAS"
"Circadian entrainment","57/97",0.107891643341496,0.197287576395878,0,0,1.3176530316217,2.93392294725029,"RYR1;RYR2;GUCY1B1;CALML3;CALML4;GNGT2;PRKG2;NOS1;PRKACA;PRKG1;GUCY1A2;GUCY1A1;PRKCB;PRKCA;FOS;PLCB3;ADCY9;CREB1;PLCB1;PLCB2;ADCYAP1R1;CAMK2D;ITPR1;ADCY4;ADCY3;ITPR3;CACNA1C;ADCY1;ADCY7;ADCY6;GNAI1;CACNA1G;ADCY5;GNAI2;CACNA1I;GNG2;RASD1;GNG4;GNG8;GRIA3;GRIA4;KCNJ3;KCNJ5;KCNJ9;GNG12;GRIN2C;GNG11;GRIN2B;GRIN2D;GNAO1;PER2;ADCY10;PER1;GNB1;GNB4;CALM1;CALM2"
"Glycerolipid metabolism","37/61",0.109321001175322,0.19830714617352,0,0,1.42516005533571,3.15454440981761,"PNLIPRP1;DGKE;DGKB;MOGAT2;MOGAT1;AKR1B1;LPL;AGPAT1;LCLAT1;AGPAT2;AGPAT3;AGPAT4;TKFC;ALDH2;ALDH1B1;LIPG;GPAT3;DGAT2;DGAT1;GK;GLYCTK;AKR1A1;MBOAT1;MBOAT2;ALDH3A2;PLPP5;GPAM;DGKQ;PNPLA3;DGKK;LPIN1;ALDH7A1;GLA;MGLL;PLPP1;ALDH9A1;PNPLA2"
"ABC transporters","28/45",0.109688640227228,0.19830714617352,0,0,1.52237790005105,3.36462181403771,"ABCD4;ABCD2;ABCD3;ABCB6;ABCB7;ABCB8;DEFB1;ABCB9;ABCB11;ABCC10;ABCA13;ABCA1;ABCC3;ABCA2;ABCC2;ABCA3;ABCC5;ABCA4;ABCC6;ABCA9;TAP2;TAP1;ABCA7;ABCB10;ABCG4;ABCG1;CFTR;ABCG2"
"Carbohydrate digestion and absorption","29/47",0.117069572355927,0.210168261370073,0,0,1.48913963630908,3.19418499039635,"ATP1A4;ATP1A3;PIK3CD;PIK3R3;SLC2A2;ATP1A2;ATP1A1;PIK3CB;PIK3R1;SLC5A1;SLC2A5;HK2;HK1;HK3;AKT3;AKT1;SLC37A4;TAS1R3;MGAM;PRKCB;ATP1B2;ATP1B1;G6PC1;PLCB3;G6PC3;FXYD2;HKDC1;PLCB1;PLCB2"
"Tuberculosis","102/180",0.117562871203885,0.210168261370073,0,0,1.20964078656386,2.58957723978889,"CALML3;CALML4;TNF;LAMP1;AKT3;LAMP2;AKT1;IL23A;RFX5;ATP6V0D1;CLEC4E;PLA2R1;ATP6V0D2;RAB5B;RAB5C;BCL10;CORO1A;C3;CYP27B1;IRAK1;CLEC7A;ATP6V0A2;ATP6V1H;ATP6V0A4;CD14;ATP6V0A1;HSPA9;PLK3;TGFB1;TGFB3;VDR;NFKB1;IL6;RFXAP;CYCS;CALM1;CALM2;RAB5A;MYD88;CIITA;ITGAM;TRADD;ITGB2;LSP1;TCIRG1;CTSS;CASP9;EEA1;MRC2;CASP8;PPP3CC;CASP3;MRC1;ITGAX;LBP;CTSD;JAK1;ATP6V0B;FCER1G;APAF1;ATP6AP1;KSR1;SYK;IFNGR1;RIPK2;SPHK2;IFNGR2;SPHK1;IL18;IRAK4;RHOA;TIRAP;TNFRSF1A;TLR1;CREB1;IL1B;TLR9;TLR6;ATP6V0C;TLR4;TLR2;CAMK2D;CEBPB;SRC;MALT1;RELA;HSPD1;MAPK9;BID;CD74;NOS2;BAD;STAT1;IL10RA;NFYC;CARD9;MAPK14;MAPK13;MAPK10;MAPK11;BAX;FCGR2B"
"Protein processing in endoplasmic reticulum","97/171",0.121317114478631,0.215674870184234,0,0,1.2124459183968,2.55746962236564,"ERO1A;UBXN2A;UBE2D3;UBE2D1;CAPN2;FBXO6;CAPN1;SEC62;SIL1;MAP3K5;SKP1;DNAJB12;UBE4B;PDIA6;PDIA4;RBX1;SELENOS;DNAJB11;PREB;RPN2;SAR1B;RPN1;HSPBP1;UBE2J1;ATXN3;HSPH1;BAG2;BAG1;SEC31B;SEC31A;TXNDC5;HSPA8;XBP1;EDEM1;EIF2AK1;EDEM2;EIF2AK2;EIF2AK4;HSPA2;NSFL1C;STT3B;RNF185;PRKCSH;NGLY1;HERPUD1;SEC61A2;SEC61A1;CASP12;UBXN8;UFD1;UBXN6;SEC13;SSR2;RAD23A;TRAF2;CKAP4;DNAJC3;DNAJC1;DAD1;CRYAA;CRYAB;PRKN;DERL3;DERL1;RRBP1;RNF5;DNAJB2;DNAJB1;ERLEC1;LMAN1;MAPK9;GANAB;OS9;LMAN2;MAN1C1;UBQLN1;BAK1;UGGT2;SEC23B;UBQLN4;UGGT1;MARCHF6;BCAP31;SEC24A;AMFR;SYVN1;SVIP;DNAJA1;MAPK10;DNAJA2;BAX;STUB1;P4HB;SEC24D;SEC24C;HSPA1B;HSPA1A"
"ErbB signaling pathway","50/85",0.12388253688297,0.219018849737848,0,0,1.3207521122094,2.75828703537407,"CDKN1A;ARAF;PIK3CD;CBLB;PIK3CB;AREG;ELK1;MYC;AKT3;NCK2;AKT1;HRAS;NCK1;MAP2K2;PRKCB;GAB1;NRG1;PRKCA;EREG;BTC;SOS1;SOS2;SHC4;CAMK2D;SHC2;SHC1;SRC;PIK3R3;PIK3R1;CBL;MAPK9;NRAS;PAK1;ERBB3;ERBB4;ABL1;EIF4EBP1;PAK6;PAK3;PAK2;STAT5A;STAT5B;JUN;BAD;EGF;MTOR;MAPK10;RPS6KB2;GRB2;KRAS"
"Phosphonate and phosphinate metabolism","5/6",0.129126865546799,0.227036247115251,0,0,4.61897430963148,9.45485520962138,"PCYT1B;PCYT1A;PCYT2;CHPT1;SELENOI"
"Inflammatory mediator regulation of TRP channels","57/98",0.130192851700053,0.227301111870132,0,0,1.28538071281496,2.62055508618177,"HTR2B;PIK3CD;CALML3;CALML4;IL1RAP;PIK3CB;BDKRB2;PRKACA;MAP2K3;PRKCH;IL1R1;PRKCB;PRKCE;PRKCD;PLA2G4C;PLA2G4A;PRKCA;NGF;PLCB3;ADCY9;IL1B;PRKCQ;PLCB1;PLCB2;PTGER4;CAMK2D;SRC;PTGER2;ITPR1;ADCY4;ITPR2;PIK3R3;ADCY3;ALOX12;ITPR3;PIK3R1;ADCY1;PLA2G6;ADCY7;KNG1;ADCY6;ADCY5;MAPK9;P2RY2;ASIC2;NTRK1;TRPV2;TRPV3;IGF1;MAPK14;MAPK13;MAPK10;MAPK11;TRPV4;F2RL1;CALM1;CALM2"
"Wnt signaling pathway","94/166",0.130698139325326,0.227301111870132,0,0,1.20748684437543,2.45707259040606,"INVS;WNT2B;CTNND2;CCND3;CCND2;FRAT2;PPP3CC;CCND1;SOX17;MYC;RAC2;CCN4;RAC3;RSPO1;SOST;PRKACA;SKP1;APC2;TLE2;MMP7;CSNK2A1;WNT5B;FBXW11;PRKCB;SERPINF1;CTNNBIP1;WNT5A;PRKCA;CSNK1E;AXIN2;WNT9A;DKK1;DKK2;TLE6;RHOA;RBX1;SFRP4;SFRP1;PLCB3;SFRP2;DAAM1;TBL1XR1;SFRP5;CSNK2B;ROR1;ROR2;PLCB1;PLCB2;PPARD;CAMK2D;CTBP1;ROCK2;TCF7;LRP5;PRICKLE2;PRICKLE3;WNT8B;PSEN1;NKD1;PRICKLE4;LRP6;NKD2;WNT6;MAPK9;PORCN;DVL1;DVL2;GPC4;TBL1X;WNT4;WNT10B;TCF7L2;FZD3;JUN;WNT10A;TCF7L1;FZD2;SMAD3;FZD5;FZD4;CSNK1A1;FZD7;FZD6;FZD8;NFATC2;WNT7A;NFATC1;NFATC4;FOSL1;MAPK10;VANGL2;NOTUM;LGR5;LGR4"
"Transcriptional misregulation in cancer","108/192",0.132427830167444,0.229064354884228,0,0,1.18925447730112,2.40433654105765,"CD86;CSF2;SPI1;PLAT;HOXA11;ELK4;HOXA10;HOXA9;CCND2;PLAU;MYC;MEN1;MEF2C;IL1R2;LMO2;RUNX2;RUNX1;MAF;MYCN;SPINT1;NUPR1;DDX5;SLC45A3;PDGFA;FOXO1;FUT8;TSPAN7;CD14;PROM1;GRIA3;NGFR;SMAD1;BCL11B;GADD45B;FUS;GADD45A;ASPSCR1;PBX3;HMGA2;IGF1;FLI1;NFKB1;GADD45G;IL6;NR4A3;BCL6;SP1;ID2;REL;TCF3;CDK14;BCL2L1;CD40;CDKN1A;FLT1;ITGAM;LDB1;FLT3;SIX1;AFF1;LYL1;HHEX;SIN3A;NFKBIZ;ITGB7;SS18;MMP3;TFE3;ETV1;TRAF1;ETV4;MMP9;DUSP6;ETV5;MLF1;TGFBR2;CCNA2;ZEB1;PAX8;RARA;PPARG;BIRC2;BIRC3;CEBPB;HDAC2;HPGD;HDAC1;PRCC;TMPRSS2;MLLT3;RELA;RXRB;RXRA;NSD2;BAK1;RXRG;RUNX1T1;NTRK1;ARNT2;CDKN2C;GZMB;KLF3;PML;BAIAP3;PER2;MEIS1;IL2RB;BAX"
"Endocrine and other factor-regulated calcium reabsorption","32/53",0.138571929087412,0.238403318860064,0,0,1.4084139540439,2.78354109295453,"KLK1;CLTB;ATP1A4;CLTA;ATP1A3;ATP1A2;PTH1R;ATP1A1;AP2A2;SLC8A1;ADCY6;SLC8A2;CALB1;BDKRB2;PRKACA;KL;PRKCB;VDR;PRKCA;ATP2B2;ATP1B2;AP2B1;ATP2B1;ATP1B1;ESR1;DNM2;PLCB3;ADCY9;FXYD2;TRPV5;PLCB1;PLCB2"
"Regulation of lipolysis in adipocytes","33/55",0.145512271657025,0.249004956846245,0,0,1.38639652677279,2.67227217184772,"IRS1;NPR1;PDE3B;PTGER3;ADCY4;AQP7;PIK3CD;ADCY3;PIK3R3;ADRB1;PIK3CB;ABHD5;ADCY1;PIK3R1;PTGS2;ADCY7;ADCY6;GNAI1;ADCY5;GNAI2;NPY;AKT3;ADORA1;AKT1;PRKG2;PRKACA;PRKG1;INSR;TSHR;ADCY9;FABP4;MGLL;PNPLA2"
"Phosphatidylinositol signaling system","56/97",0.150809944770727,0.256697778333153,0,0,1.26270806703426,2.38870889218516,"DGKE;DGKB;MTMR14;INPPL1;PIK3CD;CALML3;PIK3C2G;CALML4;PIK3CB;PPIP5K1;IMPA1;PIP4K2A;PLCE1;PIP4K2B;PIP4K2C;PRKCB;SACM1L;IPMK;ITPK1;PRKCA;INPP4A;ITPKB;INPP4B;ITPKC;PLCB3;DGKQ;DGKK;PLCB1;PLCB2;PI4K2A;CDS1;IPPK;MTMR2;MTMR3;ITPR1;ITPR2;PIK3R3;ITPR3;PIK3R1;MTMR4;INPP5B;INPP5A;INPP5F;INPP5D;INPP5E;PIP5K1A;PIP5K1B;PIP5K1C;CDIPT;SYNJ2;PI4KA;CALM1;PLCD3;CALM2;PLCD4;PLCD1"
"Fc epsilon RI signaling pathway","40/68",0.156658520687517,0.265241939788388,0,0,1.32044244614239,2.4476868248854,"CSF2;PIK3CD;PIK3R3;PIK3CB;PIK3R1;TNF;MAPK9;NRAS;ALOX5;INPP5D;AKT3;RAC2;AKT1;RAC3;FYN;HRAS;MAP2K3;VAV3;LYN;FCER1G;MAP2K2;SYK;PDPK1;PLA2G4C;PLA2G4A;PRKCA;GAB2;MAPK14;VAV1;MAPK13;MAPK10;MAPK11;ALOX5AP;BTK;LCP2;GRB2;KRAS;SOS1;SOS2;LAT"
"Bladder cancer","25/41",0.159562127315386,0.268736214425913,0,0,1.44395305119059,2.65011868579355,"RB1;CDKN1A;SRC;ARAF;THBS1;TYMP;NRAS;CCND1;MYC;E2F1;E2F2;E2F3;HRAS;MAP2K2;CDKN2A;DAPK1;EGF;DAPK2;MMP2;MMP9;UPK3A;VEGFA;CDK4;KRAS;FGFR3"
