"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0042063","gliogenesis",398,0.452380160087911,1.60555504695406,2.42743387363538e-07,4.03647575558798e-06,2.74434424264724e-06,5063,"tags=35%, list=23%, signal=27%","20293/16878/18619/20296/13654/21367/11839/12825/16409/13003/12772/21926/16193/17986/70839/83433/20201/20682/13051/77125/12259/17387/17391/12273/24088/20666/12759/243914/56708/17172/20202/14432/14912/76527/21938/14268/20720/20302/77630/58861/12977/12570/20681/224109/17869/16176/13193/14173/22142/17863/20677/321019/19242/15364/22352/14634/21803/17173/14061/12833/103743/17984/215798/330790/15979/18591/14176/16971/22671/211323/13813/20312/14758/24136/216869/21898/13389/20539/245537/18858/51800/118454/17926/12579/71918/230822/17136/16202/18212/20130/192897/14357/12799/63953/12156/16000/101772/170788/12571/68585/13555/15978/22041/21752/14056/83557/216616/20665/16992/171469/20848/12558/17096/235402/18109/12767/22059/11540/16795/12527/74761/21808/18991/14745/107503/18810/17874/16773/209012/11596/26563/14270/17937/11932/16195/16847/12569/227325"
"GO:1901607","alpha-amino acid biosynthetic process",62,-0.602707523177262,-2.20863008351008,2.48639379502314e-07,4.12380649630522e-06,2.80371920982293e-06,3572,"tags=47%, list=16%, signal=39%","66194/72562/11611/104923/14719/20425/78830/18242/57320/12035/14718/20768/27364/268782/12036/107869/109900/14645/108156/13180/108037/14598/12411/64918/30956/18478/11898/329008/12116"
"GO:0045589","regulation of regulatory T cell differentiation",42,0.7280603163863,2.0503229047463,2.5552741383024e-07,4.2270969078584e-06,2.87394493727198e-06,3590,"tags=62%, list=16%, signal=52%","12477/12505/20371/100504404/14728/15507/22164/16183/12487/16818/16186/211651/16362/21803/74048/12703/238555/16859/14991/234695/83408/16768/100328588/14204/63953/15978"
"GO:0060759","regulation of response to cytokine stimulus",165,0.536048578221485,1.80971441919042,2.62180757293627e-07,4.32598249534485e-06,2.94117588553757e-06,5028,"tags=42%, list=23%, signal=33%","17394/246746/16181/20304/17381/16193/83433/13614/225471/72512/11846/12363/58203/24088/16149/16792/19264/20963/18383/434341/21939/12977/246727/22036/26362/16178/17951/17940/17952/246730/56489/547253/12362/23960/73914/19876/14581/12484/21898/53603/54651/80285/16177/54123/17948/23939/20698/16145/54396/23961/230073/108143/15458/71586/12767/192656/16600/231699/14063/100038882/74186/56045/22030/94088/24110/15944/14042/21937/16195/16196"
"GO:0002704","negative regulation of leukocyte mediated immunity",73,0.65262758833488,2.00535246649012,2.66937913931418e-07,4.39315302053711e-06,2.98684419999029e-06,3866,"tags=55%, list=18%, signal=45%","15223/18566/12523/12772/16197/20706/13051/12519/11846/20371/105855/80782/14728/243655/84544/19264/20375/15227/75863/217303/171285/20737/26904/12269/16643/21803/74048/21354/57765/27218/64817/16859/14991/216869/100328588/14204/15368/69550/20723/21355"
"GO:0007204","positive regulation of cytosolic calcium ion concentration",188,0.521855414164118,1.78356160655402,2.74515416616481e-07,4.50627614661208e-06,3.06375505454561e-06,4426,"tags=45%, list=20%, signal=36%","20310/12773/14825/232983/330122/12775/107221/21333/12267/14293/12772/12774/20290/12391/14289/12765/12776/13614/13051/23833/12771/55985/12273/23832/14762/21336/20302/16183/64095/12770/103988/80901/30955/16644/16176/12293/14226/18439/319430/14062/110312/12504/19222/19219/12062/14460/13617/12766/12769/12768/11514/57265/227288/16971/194352/22065/110891/19091/12484/93670/12286/83408/19217/14601/12018/56183/59289/15558/12288/18390/12297/14747/11517/12458/12311/56745/13385/18430/16440/12767/14063/11550/11548/59091"
"GO:0036230","granulocyte activation",49,0.701552305040228,2.03111064511015,2.76437785092011e-07,4.52622685462674e-06,3.07731926599937e-06,2057,"tags=47%, list=9%, signal=43%","20311/20304/16409/12772/21926/19204/12765/246256/16174/17916/68891/14127/22177/11745/74732/16414/20963/20375/20302/217303/13035/12796/16952"
"GO:0045066","regulatory T cell differentiation",47,0.710609906822246,2.0427179181937,2.8644771800128e-07,4.67815890470457e-06,3.18061577318822e-06,3590,"tags=62%, list=16%, signal=52%","12477/12505/20371/100504404/14728/15507/22164/16183/12487/16818/16186/252838/211651/16362/21803/74048/18782/12703/238555/16859/14347/14991/234695/83408/16768/100328588/14204/63953/15978"
"GO:0007492","endoderm development",85,0.622278010645312,1.9506289129459,3.06811347983126e-07,4.99798027935871e-06,3.39805791860245e-06,3193,"tags=34%, list=15%, signal=29%","17394/14562/12832/12816/17395/12837/16323/14463/17387/17390/11602/16780/14268/12831/14559/13537/14465/12814/19227/15364/21803/13380/12827/12833/240672/13813/16402/17886/27217"
"GO:0001773","myeloid dendritic cell activation",37,0.740364372025814,2.05791901081612,3.08349708272602e-07,5.00690319626129e-06,3.40412448684464e-06,3851,"tags=65%, list=18%, signal=53%","24108/12981/17474/75766/16364/18733/16153/53314/27027/20375/19698/171285/12493/18106/21803/27007/27218/170741/381319/83408/94176/74481/21813/21950"
"GO:0048659","smooth muscle cell proliferation",206,0.508122350504735,1.74716024597949,3.08923268122963e-07,5.00690319626129e-06,3.40412448684464e-06,4406,"tags=37%, list=20%, signal=30%","20304/50701/12267/13491/21926/16193/17395/19204/13614/387163/11629/17390/16153/21929/22402/16534/18133/14739/16160/240725/13653/19225/58859/21336/11730/503844/17869/13874/16398/14173/17863/16416/21809/18392/19222/18596/21803/13617/11816/18214/22003/233571/11504/100689/12797/18591/19091/20312/16159/21898/18158/12575/16476/16194/16202/58994/18159/22353/21825/12156/16000/21813/15368/15978/21752/18162/18124/19223/214384/16173/16600/20846/22059/11815/11677/71785"
"GO:0045123","cellular extravasation",75,0.636388708383233,1.96154934891158,3.11204827906512e-07,5.03114471782194e-06,3.42060596329991e-06,2055,"tags=37%, list=9%, signal=34%","20304/20296/22329/50701/17123/16409/21838/12772/21926/20344/11501/58217/19204/19152/13051/270152/68891/20345/16414/20343/50931/56532/15894/58218/20737/16421/19219/16401"
"GO:0045787","positive regulation of cell cycle",343,0.461104102082851,1.63075908619787,3.164207114531e-07,5.10258285824369e-06,3.46917577053843e-06,5014,"tags=34%, list=23%, signal=27%","12532/22410/239336/21926/381293/20460/76843/108961/13614/14463/12235/11629/229841/12534/20877/268697/16153/67052/68549/17172/23834/22417/56742/76464/16534/19363/12447/71878/67849/15375/219114/11799/215387/52679/14632/12487/71920/52276/66468/243866/12189/17869/13874/14283/16176/13164/26934/108907/27053/18392/107995/18596/16952/21803/12545/18214/11504/12021/64074/67968/16906/18591/19362/67278/14211/16319/27214/12649/76044/58186/20878/22061/21380/83770/20873/58994/16848/237877/16000/56150/13685/21752/71819/14056/20698/50883/18124/18712/14219/226419/17702/12125/16175/72776/108911/12531/20135/22059/67141/68298/12323/21808/14156/76123/56312/70099/12567/68612/12444/50875/18148/633285/20133/72290/330216/19385/11792/12145"
"GO:0032606","type I interferon production",138,0.557591447613741,1.85117769805886,3.1990352375057e-07,5.14578482173656e-06,3.4985481901841e-06,4880,"tags=37%, list=22%, signal=29%","16365/170744/20612/12475/17381/81897/225471/72512/24088/215243/22177/20963/19698/246727/22036/171285/170743/19260/214763/16362/14255/246730/246728/56489/23960/15900/19696/21898/80861/19280/16391/18968/54123/17472/78781/16145/66412/54396/23961/230073/229900/71586/20846/231699/327959/100038882/16647/14251/17874/97165/15944"
"GO:0009083","branched-chain amino acid catabolic process",22,-0.811199650587386,-2.39116735231564,3.28759065045142e-07,5.24866716812719e-06,3.56849647975237e-06,3970,"tags=95%, list=18%, signal=78%","12041/229517/15108/66948/66885/13382/12035/227095/11992/13171/12036/15356/243382/12039/58875/72039/110446/56357/78038/12040/104776"
"GO:0170034","L-amino acid biosynthetic process",57,-0.622570988431015,-2.27007367995271,3.2836281382583e-07,5.24866716812719e-06,3.56849647975237e-06,3572,"tags=49%, list=16%, signal=41%","66194/72562/11611/104923/14719/20425/78830/18242/57320/12035/14718/20768/268782/12036/107869/109900/14645/108156/13180/108037/14598/12411/64918/30956/18478/11898/329008/12116"
"GO:2000106","regulation of leukocyte apoptotic process",105,0.596422788992871,1.92876839362212,3.28217400639003e-07,5.24866716812719e-06,3.56849647975237e-06,4325,"tags=45%, list=20%, signal=36%","18566/12505/20304/12775/20612/12774/11501/16197/12578/12765/12044/80885/20877/16149/16153/14127/22164/12502/16183/209488/243910/18707/56532/26362/17869/12051/19208/18439/15163/16952/170770/26570/12484/22163/30936/20442/20440/12144/16854/20723/18124/17096/227059/16173/12125/22059/16423"
"GO:0045954","positive regulation of natural killer cell mediated cytotoxicity",38,0.737893278211781,2.05727549570452,3.31887785165723e-07,5.28543681748995e-06,3.59349565765977e-06,3022,"tags=63%, list=14%, signal=54%","19369/77777/30925/503550/225825/16174/16642/379043/243655/16160/22324/16641/26904/16643/667612/20400/17059/27007/54725/320407/14991/16159/83408/16768"
"GO:0032637","interleukin-8 production",77,0.633613824769083,1.96518400163431,3.33323411898104e-07,5.29512774930934e-06,3.60008438866047e-06,2206,"tags=43%, list=10%, signal=39%","170744/50701/21926/12475/56644/16193/81897/18787/24088/16149/14134/21897/16803/19264/20963/12654/12481/12051/329547/244202/269855/170743/12796/16176/233079/19260/21899/319430/14062/18106/19219/16952/12944"
"GO:0002711","positive regulation of T cell mediated immunity",86,0.61326621385392,1.92828611059655,3.35166279205094e-07,5.31122405809656e-06,3.61102804719402e-06,4267,"tags=53%, list=20%, signal=43%","19368/19369/19370/56554/14990/77777/16193/670558/20371/100504404/16963/110558/15018/379043/74131/22164/16160/19264/16182/16176/18439/216799/214855/110557/14972/57765/27218/12484/14991/16159/12479/15007/667977/14964/16177/223601/15015/83430/52118/667281/21355/15006/16173/15013/12010/19294"
"GO:0030888","regulation of B cell proliferation",71,0.6459782068143,1.98528690095565,3.41973718567683e-07,5.40571789202544e-06,3.6752731027352e-06,2967,"tags=44%, list=14%, signal=38%","12477/72049/108723/12578/81897/12229/22780/105855/243958/16149/56708/16153/74131/22177/12483/19264/16183/21939/380797/24099/57916/217303/16019/208154/321019/21947/16331/12484/21898/12575/22163"
"GO:0002717","positive regulation of natural killer cell mediated immunity",41,0.725343880956851,2.02779289391058,3.57063731300089e-07,5.63034977286495e-06,3.82799722303829e-06,3022,"tags=61%, list=14%, signal=53%","19369/77777/30925/503550/225825/16174/16642/379043/243655/16160/22324/16641/26904/233046/16643/667612/20400/17059/27007/54725/320407/14991/16159/83408/16768"
"GO:0002712","regulation of B cell mediated immunity",66,0.660231945190782,2.01049299276891,3.66618618320018e-07,5.75267743746264e-06,3.91116611649452e-06,2561,"tags=39%, list=12%, signal=35%","12266/15223/21926/16016/14131/83433/14129/225825/12229/20371/56708/16963/14127/77727/22164/19264/16183/21939/12487/50931/14128/12269/21803/57765/67278/64817"
"GO:0002889","regulation of immunoglobulin mediated immune response",66,0.660231945190782,2.01049299276891,3.66618618320018e-07,5.75267743746264e-06,3.91116611649452e-06,2561,"tags=39%, list=12%, signal=35%","12266/15223/21926/16016/14131/83433/14129/225825/12229/20371/56708/16963/14127/77727/22164/19264/16183/21939/12487/50931/14128/12269/21803/57765/67278/64817"
"GO:0098581","detection of external biotic stimulus",27,0.784738765344902,2.06599284374771,3.71325149320956e-07,5.81228265514122e-06,3.95169088262039e-06,3291,"tags=70%, list=15%, signal=60%","56620/57757/56644/83433/81897/12363/24088/21897/16803/69165/269855/21899/17951/17940/17952/21898/21946/384997/17948"
"GO:0045109","intermediate filament organization",51,0.688524744145613,2.00641847183118,3.74159195326333e-07,5.8423589475102e-06,3.97213933934374e-06,2177,"tags=41%, list=10%, signal=37%","16664/66809/18772/110308/16667/16665/268482/16669/16687/16666/16682/68239/380684/226180/223917/239673/100126226/16663/22352/332131/18040"
"GO:0050673","epithelial cell proliferation",498,0.428663928847597,1.53112897011526,3.79071235726338e-07,5.90465705868616e-06,4.01449496664978e-06,4847,"tags=33%, list=22%, signal=27%","20293/56221/20724/14343/15117/22410/20304/20296/20471/22421/11839/55948/21926/20292/19695/76365/19275/21943/14344/17381/16193/329941/12578/12837/226841/16682/20682/17969/12229/270152/12771/17387/17345/73230/11846/12273/20666/16153/94352/21929/14734/18140/18133/76905/19417/20317/16160/240725/12560/11799/404710/380839/14089/282663/21336/80859/11730/503844/13655/22160/14632/71920/11818/18707/20692/17869/13874/13345/19378/14173/14172/114142/16416/21809/64103/227289/19242/15364/16171/12737/12393/15559/16401/21803/13617/320736/12766/11816/21420/19876/18591/73732/229600/216439/12399/12173/14313/24136/16159/106795/56753/238328/18158/12575/20583/16476/22061/16840/21380/12579/14563/15234/12822/12018/13039/18654/21828/22353/21825/63953/16000/12571/15368/68585/15978/12192/235505/234199/18124/11878/14178/20848/14633/15284/23796/12096/18109/16173/20846/12010/13836/23797/12608/18053/107771/13052/11689/14066/21808/21812/56312/15530/13924/18176/140571/20356/17260/12567/97165/26903/12444/11541/18148/11596/18612/67122"
"GO:0071560","cellular response to transforming growth factor beta stimulus",271,0.479337739496279,1.67358151756701,4.00828268507019e-07,6.22840430820858e-06,4.23460626028749e-06,4609,"tags=31%, list=21%, signal=25%","18619/20296/12842/14119/22421/225631/12825/22409/75766/16948/12843/12394/12391/170676/17986/13614/20682/387163/13051/107765/18787/20666/13038/14118/16963/14281/22417/76905/12560/20190/20375/80859/224109/74777/78558/21809/11475/100952/21667/20289/12737/21804/21803/18214/107321/12827/101809/16971/50706/16859/24136/11783/216869/170441/16476/23886/21807/12579/27528/434215/54611/26401/14573/21825/12156/21813/22408/23939/12192/65112/235505/20848/214384/68939/269275/22059/56320/171463/71785/17126/21808/21812/16400/69710"
"GO:0051310","metaphase chromosome alignment",100,0.600985541037319,1.93112717777591,4.06986742809004e-07,6.30878723356718e-06,4.28925750354335e-06,2863,"tags=29%, list=13%, signal=25%","381293/72415/108000/73804/22137/229841/12534/20877/66977/268697/67052/56742/76464/71878/67849/219114/11799/14579/52276/66468/381318/26934/51944/72400/110033/16319/228421/100502766/70385"
"GO:0014009","glial cell proliferation",81,0.616040634830559,1.93458188289025,4.10287909900155e-07,6.34459709947051e-06,4.31360413790272e-06,4228,"tags=42%, list=19%, signal=34%","18619/11839/21926/16193/17986/83433/77125/20666/12759/243914/76527/58861/12977/17869/16176/17863/20677/19242/22352/17173/211323/20312/216869/20539/18858/12579/16000/13555/15978/21752/20665/16992/17096/22059"
"GO:0030574","collagen catabolic process",40,0.739322969238916,2.0649433536143,4.27355029977107e-07,6.59259494436973e-06,4.48221445518158e-06,2097,"tags=50%, list=10%, signal=45%","17394/17392/17384/17393/240047/234911/58223/17381/13040/17395/216725/19152/17387/17391/17390/13038/14089/17534/30800/74048"
"GO:0001503","ossification",445,0.438854673996544,1.56243553129309,4.42914773860821e-07,6.81620284196389e-06,4.63424238338688e-06,5027,"tags=34%, list=23%, signal=27%","22410/18619/13654/107221/12842/14119/21333/11839/21990/12813/16008/93695/21926/12832/16948/239337/21943/13406/15891/12843/16193/12394/20682/17313/17387/474332/20666/60530/17390/13038/102657/14734/22417/22402/20750/18133/242050/19225/20190/23845/21336/20302/12977/22160/14632/227358/12770/20681/15951/13345/11890/71982/14173/18439/14172/12814/19227/14200/16477/19242/242253/19219/23892/20289/64075/14460/14634/12393/67399/21803/12153/68588/21930/13380/268396/18214/13115/12833/14191/12768/14284/20613/16007/387158/12399/216161/231633/19094/108153/14758/225642/215653/12006/20583/22061/12824/16840/17926/14563/16202/21934/58994/18159/18675/12156/16000/12571/13081/27060/12311/114584/723954/106522/212943/12400/21827/14633/14219/18022/12096/17702/387194/20256/22415/239405/20472/73835/13836/12608/67141/68713/387150/100038882/11689/56233/110075/14588/20937/14371/15530/17260/170574/93966/269941/17125/14042/21847/17002/17937/16195/18018/75788"
"GO:0071559","response to transforming growth factor beta",278,0.480220903581139,1.67725229422593,4.45554789865167e-07,6.84038792498033e-06,4.65068548805368e-06,4609,"tags=31%, list=21%, signal=25%","18619/20296/12842/14119/22421/225631/12825/22409/75766/16948/12843/12394/12391/170676/17986/13614/20682/387163/13051/107765/18787/20666/13038/14118/16963/14281/22417/76905/12560/20190/20375/80859/224109/74777/78558/21809/11475/100952/21667/20289/12737/21804/21803/18214/107321/12827/101809/16971/50706/16859/12399/24136/11783/216869/170441/16476/23886/21807/12579/27528/434215/54611/26401/14573/21825/12156/21813/64339/22408/23939/12192/65112/235505/20848/214384/68939/269275/22059/56320/171463/71785/12488/17126/21808/21812/16400/69710"
