"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"cAMP-dependent protein kinase activity (GO:0004691)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"PRKAA1;PRKX;PRKACA"
"cell adhesive protein binding involved in bundle of His cell-Purkinje myocyte communication (GO:0086083)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"DSP;DSG2;DSC2"
"chondroitin sulfotransferase activity (GO:0034481)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"CHST11;CHST12;CHST3"
"cytoskeleton-nuclear membrane anchor activity (GO:0140444)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"SUN1;SYNE2;SYNE1"
"D-loop DNA binding (GO:0062037)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"RAD51AP1;RECQL4;BLM"
"epoxide hydrolase activity (GO:0004301)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"EPHX2;RNPEP;EPHX3"
"ErbB-3 class receptor binding (GO:0043125)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"ERBB3;NRG1;PIK3R1"
"fucose binding (GO:0042806)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"ACR;SELP;FUOM"
"glial cell-derived neurotrophic factor receptor activity (GO:0016167)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"GFRA1;GFRA2;GFRA4"
"glutamate-gated calcium ion channel activity (GO:0022849)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"GRIN2C;GRIN2B;GRIN2D"
"glutathione transmembrane transporter activity (GO:0034634)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"GJA1;SLC13A3;ABCC5"
"inorganic phosphate transmembrane transporter activity (GO:0005315)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"SLC25A3;SLC20A2;SLC20A1"
"L-arginine transmembrane transporter activity (GO:0061459)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"SLC47A1;SLC22A2;SLC7A1"
"L-leucine transmembrane transporter activity (GO:0015190)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"SLC7A5;SLC7A8;SLC3A2"
"L-ornithine transmembrane transporter activity (GO:0000064)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"SLC25A15;SLC7A1;SLC7A2"
"leukotriene-C4 synthase activity (GO:0004464)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"GSTM4;MGST3;ALOX5AP"
"LIM domain binding (GO:0030274)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"LDB1;RIPK2;KAT14"
"lipase binding (GO:0035473)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"LRPAP1;APOB;GPIHBP1"
"MHC class I protein complex binding (GO:0023024)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"KLRD1;KLRC1;TAPBPL"
"N-acetylgalactosamine 4-O-sulfotransferase activity (GO:0001537)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"CHST9;CHST11;CHST14"
"NEDD8 transferase activity (GO:0019788)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"RNF7;RBX1;UBE2M"
"nucleoside kinase activity (GO:0019206)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"ADK;CMPK1;DCK"
"oligopeptide transmembrane transporter activity (GO:0035673)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"SLC15A2;ABCB9;SLC15A3"
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen (GO:0016714)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"TPH1;AGMO;PAH"
"peptidoglycan immune receptor activity (GO:0016019)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"PGLYRP2;CD14;PGLYRP1"
"phosphatidylcholine floppase activity (GO:0090554)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"ABCA1;ABCA7;ABCG1"
"phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity (GO:0052629)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"MTMR2;MTMR3;MTMR4"
"phosphatidylserine flippase activity (GO:0140346)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"ATP8A1;ATP8B1;ATP11A"
"potassium channel activator activity (GO:0099104)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"AKT1;LRRC55;LRRC52"
"protein tyrosine kinase inhibitor activity (GO:0030292)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"HYAL2;RACK1;CEP43"
"purine nucleotide transmembrane transporter activity (GO:0015216)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"SLC17A9;ABCC5;SLC25A5"
"pyruvate dehydrogenase (acetyl-transferring) kinase activity (GO:0004740)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"BCKDK;PDK3;PDK2"
"riboflavin transmembrane transporter activity (GO:0032217)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"SLC52A2;SLC52A3;ABCG2"
"RNA 2'-O-methyltransferase activity (GO:0062105)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"MRM2;FTSJ3;MRM3"
"RNA-DNA hybrid ribonuclease activity (GO:0004523)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"RNASEH2A;EXO1;APEX1"
"single-stranded DNA 3'-5' exodeoxyribonuclease activity (GO:0008310)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"ISG20;EXO5;POLE"
"sphingosine-1-phosphate receptor activity (GO:0038036)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"SPHK2;SPHK1;S1PR2"
"testosterone dehydrogenase [NAD(P)] activity (GO:0030283)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"SRD5A2;HSD17B2;HSD17B10"
"troponin I binding (GO:0031013)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"TNNC1;TNNT2;RCAN3"
"U2 snRNA binding (GO:0030620)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"ISG20;SF3B3;PRPF8"
"UDP-N-acetylglucosamine transmembrane transporter activity (GO:0005462)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"SLC35A3;SLC35B4;SLC35D1"
"voltage-gated calcium channel activity involved in cardiac muscle cell action potential (GO:0086007)","3/5",0.537276192473447,0.903508825414348,0,0,1.38528138528139,0.860596352261808,"CACNA2D1;CACNA1C;CACNA1G"
"cysteine-type endopeptidase inhibitor activity (GO:0004869)","21/40",0.53810659851363,0.903508825414348,0,0,1.02069353783418,0.632522356369792,"CAST;CSTB;TNFAIP8;TNFSF14;SERPINB9;CST7;NOL3;MT3;KNG1;PRDX3;VIL1;RPS6KA3;PRDX5;PTTG1;SPOCK1;BIRC5;DPEP1;BIRC6;GAS6;BIRC2;BIRC3"
"cell-cell adhesion mediator activity (GO:0098632)","22/42",0.542069389798374,0.903508825414348,0,0,1.01582498072475,0.622051865419291,"ROBO3;ANXA1;ANXA2;TMOD3;NEXN;BAIAP2;IGSF9;CNN3;PDLIM1;BAIAP2L1;KRT18;TRIM29;BSG;SIRPA;CDC42EP1;CNTN2;ESAM;EMB;STXBP6;CD47;PDLIM5;S100A11"
"signal sequence binding (GO:0005048)","22/42",0.542069389798374,0.903508825414348,0,0,1.01582498072475,0.622051865419291,"BRAP;NUP214;CEMIP;KDELR1;KCNIP2;TOMM20L;TIMM22;AP2B1;TOMM20;IPO4;IPO5;SEC61A2;NFKBIA;SEC61A1;PEX5L;CAT;PEX5;KPNA6;KDELR3;KPNA2;KPNA3;KPNB1"
"1-phosphatidylinositol-4-phosphate 3-kinase activity (GO:0035005)","4/7",0.543468058798497,0.903508825414348,0,0,1.23135142069142,0.750858817816918,"PIK3CD;PIK3C2G;PIK3CB;PIK3CG"
"ABC-type glutathione S-conjugate transporter activity (GO:0015431)","4/7",0.543468058798497,0.903508825414348,0,0,1.23135142069142,0.750858817816918,"ABCC3;ABCC2;ABCC6;ABCC10"
"branched-chain amino acid transmembrane transporter activity (GO:0015658)","4/7",0.543468058798497,0.903508825414348,0,0,1.23135142069142,0.750858817816918,"SLC7A5;SLC7A8;SLC3A2;SLC25A44"
"carbohydrate:proton symporter activity (GO:0005351)","4/7",0.543468058798497,0.903508825414348,0,0,1.23135142069142,0.750858817816918,"SLC2A9;SLC45A3;SLC2A10;SLC17A5"
"ferric iron binding (GO:0008199)","4/7",0.543468058798497,0.903508825414348,0,0,1.23135142069142,0.750858817816918,"MIOX;FTH1;ACP5;FXN"
"ferroxidase activity (GO:0004322)","4/7",0.543468058798497,0.903508825414348,0,0,1.23135142069142,0.750858817816918,"HEPH;FTH1;FXN;CYB561D2"
"galactosidase activity (GO:0015925)","4/7",0.543468058798497,0.903508825414348,0,0,1.23135142069142,0.750858817816918,"GLB1L;NAGA;GLA;GLB1L2"
"minor groove of adenine-thymine-rich DNA binding (GO:0003680)","4/7",0.543468058798497,0.903508825414348,0,0,1.23135142069142,0.750858817816918,"MEF2C;HMGA1;HMGA2;MAPT"
"N-acylsphingosine amidohydrolase activity (GO:0017040)","4/7",0.543468058798497,0.903508825414348,0,0,1.23135142069142,0.750858817816918,"ASAH1;ASAH2;ACER3;NAAA"
"nitric-oxide synthase binding (GO:0050998)","4/7",0.543468058798497,0.903508825414348,0,0,1.23135142069142,0.750858817816918,"DMD;SCN5A;ACTB;SNTA1"
"organic acid:sodium symporter activity (GO:0005343)","4/7",0.543468058798497,0.903508825414348,0,0,1.23135142069142,0.750858817816918,"SLC13A3;SLC38A1;SLC5A8;SLC23A1"
"oxidoreductase activity, acting on metal ions, oxygen as acceptor (GO:0016724)","4/7",0.543468058798497,0.903508825414348,0,0,1.23135142069142,0.750858817816918,"HEPH;FTH1;FXN;CYB561D2"
"patched binding (GO:0005113)","4/7",0.543468058798497,0.903508825414348,0,0,1.23135142069142,0.750858817816918,"BBS1;CCNB1;SHH;IHH"
"peptide transmembrane transporter activity (GO:1904680)","4/7",0.543468058798497,0.903508825414348,0,0,1.23135142069142,0.750858817816918,"SLC15A2;TAP2;TAP1;ABCB9"
"phosphatidylinositol phosphate 4-phosphatase activity (GO:0034596)","4/7",0.543468058798497,0.903508825414348,0,0,1.23135142069142,0.750858817816918,"INPP4A;INPP4B;INPP5F;SACM1L"
"phosphofructokinase activity (GO:0008443)","4/7",0.543468058798497,0.903508825414348,0,0,1.23135142069142,0.750858817816918,"PFKFB1;PFKFB4;PFKL;PFKM"
"pyrimidine nucleoside transmembrane transporter activity (GO:0015214)","4/7",0.543468058798497,0.903508825414348,0,0,1.23135142069142,0.750858817816918,"SLC22A2;SLC22A1;SLC28A2;SLC28A1"
"ribosomal protein S6 kinase activity (GO:0004711)","4/7",0.543468058798497,0.903508825414348,0,0,1.23135142069142,0.750858817816918,"RPS6KA3;RPS6KA6;RPS6KA2;RPS6KB2"
"rRNA (adenine) methyltransferase activity (GO:0016433)","4/7",0.543468058798497,0.903508825414348,0,0,1.23135142069142,0.750858817816918,"DIMT1;METTL5;TFB2M;ZCCHC4"
"signal recognition particle binding (GO:0005047)","4/7",0.543468058798497,0.903508825414348,0,0,1.23135142069142,0.750858817816918,"DERL3;DERL1;SRPRA;SRP68"
"sphingosine-1-phosphate phosphatase activity (GO:0042392)","4/7",0.543468058798497,0.903508825414348,0,0,1.23135142069142,0.750858817816918,"PLPP6;SGPP2;PLPP1;SGPP1"
"succinate transmembrane transporter activity (GO:0015141)","4/7",0.543468058798497,0.903508825414348,0,0,1.23135142069142,0.750858817816918,"SLC13A2;SLC13A3;SLC25A10;SLC25A11"
"sugar-phosphatase activity (GO:0050308)","4/7",0.543468058798497,0.903508825414348,0,0,1.23135142069142,0.750858817816918,"PFKFB1;PFKFB4;FBP1;FBP2"
"UDP-xylosyltransferase activity (GO:0035252)","4/7",0.543468058798497,0.903508825414348,0,0,1.23135142069142,0.750858817816918,"POGLUT2;POGLUT1;GXYLT2;POGLUT3"
"5S rRNA binding (GO:0008097)","5/9",0.548878179448604,0.903508825414348,0,0,1.15438275762532,0.692489694269169,"RPL5;TST;MRPL18;GTF3A;RRS1"
"aromatic amino acid transmembrane transporter activity (GO:0015173)","5/9",0.548878179448604,0.903508825414348,0,0,1.15438275762532,0.692489694269169,"SLC7A5;SLC3A2;SLC38A3;SLC36A4;SLC7A1"
"bioactive lipid receptor activity (GO:0045125)","5/9",0.548878179448604,0.903508825414348,0,0,1.15438275762532,0.692489694269169,"LPAR6;SPHK2;SPHK1;LPAR1;S1PR2"
"cytidylyltransferase activity (GO:0070567)","5/9",0.548878179448604,0.903508825414348,0,0,1.15438275762532,0.692489694269169,"CDS1;PCYT1B;PCYT1A;PCYT2;NANS"
"guanosine-diphosphatase activity (GO:0004382)","5/9",0.548878179448604,0.903508825414348,0,0,1.15438275762532,0.692489694269169,"ENTPD1;ENTPD2;ENTPD3;ENTPD5;ENTPD8"
"monoamine transmembrane transporter activity (GO:0008504)","5/9",0.548878179448604,0.903508825414348,0,0,1.15438275762532,0.692489694269169,"SLC22A2;SLC22A1;SLC29A4;SLC18A1;SLC6A4"
"P-type calcium transporter activity (GO:0005388)","5/9",0.548878179448604,0.903508825414348,0,0,1.15438275762532,0.692489694269169,"ATP2A3;ATP2A2;ATP2B2;ATP2B1;ATP2C1"
"potassium channel inhibitor activity (GO:0019870)","5/9",0.548878179448604,0.903508825414348,0,0,1.15438275762532,0.692489694269169,"CAV3;WNK1;RASA1;WNK4;NEDD4L"
"protein-glutamine gamma-glutamyltransferase activity (GO:0003810)","5/9",0.548878179448604,0.903508825414348,0,0,1.15438275762532,0.692489694269169,"EPB42;F13A1;TGM7;TGM5;TGM2"
"RAGE receptor binding (GO:0050786)","5/9",0.548878179448604,0.903508825414348,0,0,1.15438275762532,0.692489694269169,"HMGB2;S100A13;S100A4;S100A9;S100A8"
"small ribosomal subunit rRNA binding (GO:0070181)","5/9",0.548878179448604,0.903508825414348,0,0,1.15438275762532,0.692489694269169,"MRPS11;UTP23;MRPS18A;MRPS6;MRPS18C"
"sodium:chloride symporter activity (GO:0015378)","5/9",0.548878179448604,0.903508825414348,0,0,1.15438275762532,0.692489694269169,"SLC12A2;SLC12A3;SLC12A1;SLC18A1;SLC6A4"
"ubiquitin-protein transferase inhibitor activity (GO:0055105)","5/9",0.548878179448604,0.903508825414348,0,0,1.15438275762532,0.692489694269169,"RPL5;RPS7;RPL23;RPS20;FBXO5"
"uridine-diphosphatase activity (GO:0045134)","5/9",0.548878179448604,0.903508825414348,0,0,1.15438275762532,0.692489694269169,"ENTPD1;ENTPD2;ENTPD3;ENTPD5;ENTPD8"
"complement receptor activity (GO:0004875)","6/11",0.553740305559986,0.903508825414348,0,0,1.10819861431871,0.655011279722213,"C5AR2;C5AR1;C3AR1;FPR1;FPR2;CMKLR1"
"dipeptidyl-peptidase activity (GO:0008239)","6/11",0.553740305559986,0.903508825414348,0,0,1.10819861431871,0.655011279722213,"DPP4;DPP7;FAP;NAALAD2;PRSS16;PRCP"
"DNA-(apurinic or apyrimidinic site) endonuclease activity (GO:0003906)","6/11",0.553740305559986,0.903508825414348,0,0,1.10819861431871,0.655011279722213,"NEIL3;ALKBH1;APEX1;HMCES;APLF;HMGA2"
"galactosyltransferase activity (GO:0008378)","6/11",0.553740305559986,0.903508825414348,0,0,1.10819861431871,0.655011279722213,"B4GALT2;B4GALT1;A4GALT;B4GALT7;B4GALT4;B4GALT5"
"glycine binding (GO:0016594)","6/11",0.553740305559986,0.903508825414348,0,0,1.10819861431871,0.655011279722213,"GRIN3B;SRR;GRIN3A;GLDC;GRIN2B;GNMT"
"histone methyltransferase activity (H3-K36 specific) (GO:0046975)","6/11",0.553740305559986,0.903508825414348,0,0,1.10819861431871,0.655011279722213,"NSD3;SETD5;SETD2;PRDM9;SETD3;NSD2"
"hyaluronic acid binding (GO:0005540)","6/11",0.553740305559986,0.903508825414348,0,0,1.10819861431871,0.655011279722213,"CEMIP;C1QBP;HYAL2;LAYN;LYVE1;CD44"
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines (GO:0016813)","6/11",0.553740305559986,0.903508825414348,0,0,1.10819861431871,0.655011279722213,"DDAH1;ARG1;DDAH2;PADI4;PADI1;AGMAT"
"myosin II binding (GO:0045159)","6/11",0.553740305559986,0.903508825414348,0,0,1.10819861431871,0.655011279722213,"GSN;GCSAM;LLGL1;SHROOM4;TRIOBP;STXBP5L"
"protein serine/threonine phosphatase inhibitor activity (GO:0004865)","6/11",0.553740305559986,0.903508825414348,0,0,1.10819861431871,0.655011279722213,"PABIR1;PPP1R14A;PPP1R2;PPP1R14B;PPP1R14C;PPP1R1A"
"quaternary ammonium group transmembrane transporter activity (GO:0015651)","6/11",0.553740305559986,0.903508825414348,0,0,1.10819861431871,0.655011279722213,"SLC22A4;SLC25A48;SLC25A29;SLC22A5;SLC22A1;SLC25A20"
"transferrin receptor binding (GO:1990459)","6/11",0.553740305559986,0.903508825414348,0,0,1.10819861431871,0.655011279722213,"SNX1;CHUK;CD81;HFE;IKBKG;RGMA"
"acylglycerol lipase activity (GO:0047372)","7/13",0.558190859622056,0.904902192531631,0,0,1.07740673018317,0.628186662167886,"ABHD12;FAAH;ABHD16A;ABHD3;ABHD1;ABHD6;MGLL"
"nucleoside-diphosphatase activity (GO:0017110)","7/13",0.558190859622056,0.904902192531631,0,0,1.07740673018317,0.628186662167886,"ENTPD1;ENTPD2;ENTPD3;ENTPD5;ENTPD8;NUDT18;SLC25A42"
"P-type ion transporter activity (GO:0015662)","7/13",0.558190859622056,0.904902192531631,0,0,1.07740673018317,0.628186662167886,"ATP7B;ATP2A3;ATP2A2;ATP2B2;ATP2B1;ATP2C1;ATP6V1E1"
"pseudouridine synthase activity (GO:0009982)","7/13",0.558190859622056,0.904902192531631,0,0,1.07740673018317,0.628186662167886,"DKC1;RPUSD1;PUS1;RPUSD3;PUS7;PUS7L;PUSL1"
"SUMO binding (GO:0032183)","7/13",0.558190859622056,0.904902192531631,0,0,1.07740673018317,0.628186662167886,"CASP8AP2;CBX4;SIMC1;SERBP1;UBA2;RNF4;PML"
"acidic amino acid transmembrane transporter activity (GO:0015172)","8/15",0.562317585022716,0.909248742877349,0,0,1.05541042210917,0.60758763306907,"SLC1A1;SLC1A2;SLC1A3;SLC1A4;SLC1A5;SLC1A6;SLC25A12;SLC25A13"
"Lys48-specific deubiquitinase activity (GO:1990380)","8/15",0.562317585022716,0.909248742877349,0,0,1.05541042210917,0.60758763306907,"USP13;OTUD5;ATXN3;MINDY3;USP7;USP27X;MINDY1;MINDY2"
"nuclear receptor binding (GO:0016922)","62/120",0.565055812486338,0.910812647711773,0,0,0.987055620796413,0.563441719610605,"KDM1A;RNF14;TGFB1I1;TCF21;PARK7;MED16;PHB2;RERG;DCAF1;MED12;MED14;HMGN3;NKX3-1;YWHAH;NCOA1;MED1;BCAS3;PRMT2;PRKCB;NCOA6;NCOA3;ARID5A;WIPI1;PROX1;SIRT1;FOXP1;NCOR2;MED25;PRPF6;THRAP3;CRY1;NCOA7;PPID;DDX5;KDM3A;WBP2;RNF6;HIF1A;RXRA;NRIP1;BRD8;PPARGC1A;ZBTB7A;PPARGC1B;SMARCE1;STAT5B;TCF7L2;SMAD3;STAT1;HMGA1;NR1H4;GTF2H1;ESR1;TRERF1;NR4A2;ASXL1;NR4A1;NR4A3;TRIP6;STRN;TACC1;CCDC62"
"anion transmembrane transporter activity (GO:0008509)","9/17",0.566180835064075,0.910812647711773,0,0,1.03891134854173,0.590976155030223,"SLC22A6;ABCC2;ABCC5;SLC4A1;SLC39A8;SLC17A3;SLC19A1;MFSD10;ABCG2"
"phosphatidylinositol monophosphate phosphatase activity (GO:0052744)","9/17",0.566180835064075,0.910812647711773,0,0,1.03891134854173,0.590976155030223,"MTMR10;MTMR2;MTMR3;MTMR12;INPP5F;MTMR11;MTMR14;SACM1L;MTMR4"
"sulfuric ester hydrolase activity (GO:0008484)","9/17",0.566180835064075,0.910812647711773,0,0,1.03891134854173,0.590976155030223,"GALNS;ARSA;ARSK;IDS;ARSG;SULF1;GNS;ARSB;SULF2"
"ubiquitin-specific protease binding (GO:1990381)","11/21",0.573280462828855,0.921055967099233,0,0,1.01580822181573,0.565175599992556,"PRKN;BAG6;SELENOS;RHBDD2;AMFR;DERL3;DERL1;SYVN1;RAD23A;PARK7;MARCHF6"
"gamma-tubulin binding (GO:0043015)","12/23",0.576574863157611,0.923988761595254,0,0,1.00740507326296,0.554727693924343,"OFD1;BRSK1;PAK1;RAD51D;RACGAP1;CENPJ;DIXDC1;TUBGCP5;BRCA2;ARHGEF7;NDRG1;GIT1"
"phosphatase inhibitor activity (GO:0019212)","12/23",0.576574863157611,0.923988761595254,0,0,1.00740507326296,0.554727693924343,"LGALS3;PPP1R2;URI1;SET;BOD1;TESC;MGAT5;PPP1R1B;LMTK2;PTN;ARPP19;PPP1R9B"
"protein-cysteine S-palmitoyltransferase activity (GO:0019706)","13/25",0.579727458980122,0.927858961064877,0,0,1.00040121970791,0.54541592804361,"ZDHHC20;ZDHHC23;ZDHHC6;ZDHHC7;ZDHHC8;ZDHHC14;ZDHHC4;ZDHHC15;GOLGA7B;ZDHHC18;ZDHHC9;GLUL;GOLGA7"
"inorganic anion transmembrane transporter activity (GO:0015103)","15/29",0.585669123297584,0.933804508375616,0,0,0.98939200066042,0.529325002214301,"SLC22A6;SLC26A1;AQP6;SLC4A1;SLC39A14;ANO1;SLC26A7;SLC39A8;SLC25A10;GET3;SLC22A8;SLC26A4;SLC25A11;SLC26A6;XPR1"
"phospholipase A2 activity (GO:0004623)","15/29",0.585669123297584,0.933804508375616,0,0,0.98939200066042,0.529325002214301,"PLA2G12A;PLA2G2D;PLA2G2E;ABHD3;PLA2G2C;PNPLA8;PLA2G4C;PLAAT1;PLA2G3;PLA2G4A;PLA2G6;PLA2G7;PRDX6;PLA2G15;PNPLA3"
"protein phosphatase inhibitor activity (GO:0004864)","15/29",0.585669123297584,0.933804508375616,0,0,0.98939200066042,0.529325002214301,"PABIR1;PPP1R14A;PPP1R14B;SET;PPP1R14C;BOD1;LMTK2;PTN;ARPP19;PPP1R9B;LGALS3;PPP1R2;PPP1R1A;MGAT5;PPP1R1B"
"ubiquitin binding (GO:0043130)","38/74",0.590152685340313,0.939762124250776,0,0,0.9746567996568,0.514008642245469,"TOP2A;ILRUN;PRKN;RNF31;USP13;UBXN2A;USP33;HSPB1;RNF19B;TNFAIP3;CXCR4;UBE2L6;AUP1;CKS1B;RNFT1;DNAJB2;UCHL1;DDI2;NUP62;MVB12B;MVB12A;IKBKG;BUB3;FBXO7;SMAD3;FBXW7;ADRM1;RAD23A;SIRT2;NSFL1C;UBXN11;NEDD4;TOLLIP;NBR1;UBAP1;RNF185;BIRC2;OTULINL"
"nucleosomal DNA binding (GO:0031492)","17/33",0.591204224701802,0.940246415518163,0,0,0.981131393892689,0.515676541702355,"H2AZ1;MBD3;SMARCE1;HDAC2;SMARCD2;SMARCC1;SMARCB1;HDAC1;ACTL6A;HMGA2;CHD4;MACROH2A1;ACTB;GATAD2B;RCC1;HNRNPC;MTA2"
"estrogen receptor binding (GO:0030331)","18/35",0.593842005332927,0.943249043824271,0,0,0.977728663719823,0.509535451017157,"NCOA1;MED1;PRMT2;WBP2;NCOA6;ARID5A;WIPI1;PHB2;ESR1;RERG;DCAF1;NRIP1;STRN;TACC1;PPARGC1B;PPID;NKX3-1;CCDC62"
"core promoter sequence-specific DNA binding (GO:0001046)","19/37",0.596402823282686,0.946122007174803,0,0,0.974703193414052,0.503764586964796,"H2AZ1;KLF10;NPM1;RRN3;SMARCB1;HDAC1;STAT1;PARK7;FOS;MACROH2A1;RELA;FOXP1;DRAP1;MMP12;TAF1B;MYC;SNAPC3;AGO1;TBPL1"
"N-acyltransferase activity (GO:0016410)","20/39",0.598892661741248,0.948875275151751,0,0,0.971995415403029,0.498315701288003,"CERS3;SMARCE1;CERS6;PLAAT1;NAT10;SAT2;GLYAT;SIRT7;BAAT;NAT14;SIRT1;TLCD3B;NAA80;NAT8;NMT1;NMT2;NAT8L;CERS1;TGM2;CERS2"
"hexosyltransferase activity (GO:0016758)","61/119",0.599764595198536,0.949061460075168,0,0,0.971041421342149,0.496413894204651,"B4GALT2;POMT2;UGT1A10;POGLUT2;POGLUT1;B4GALT1;CHPF;GBE1;HEXB;HEXA;POMT1;LFNG;HYAL1;B3GALT1;LARGE1;A4GALT;GYG1;LARGE2;POGLUT3;UGT1A1;ALG5;ALG1;POMGNT2;POMGNT1;PIGB;B3GNT9;B3GNT8;B3GNT5;B3GNT3;B3GNT2;PIGM;B4GALT7;B4GALT4;B4GALT5;GCNT1;B3GLCT;TMTC2;RFNG;FUT2;FUT1;FUT4;CHSY1;FUT9;GCNT2;GCNT3;HAS2;B4GALNT1;UGT3A1;CHSY3;GCNT4;B4GALNT3;UGT1A9;B4GALNT2;B4GALNT4;B3GALNT1;B3GALT5;EXT1;DPY19L1;B4GAT1;A4GNT;MGAT4A"
