"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"membrane raft organization (GO:0031579)","14/15",0.000810962824710802,0.0223895650100489,0,0,12.9443374422188,92.1285819947742,"ANXA2;CAV3;NAXE;YJEFN3;RFTN1;ABCA7;EMP2;FA2H;NPC1;FLOT1;MYADM;PPT1;FLOT2;S100A10"
"ubiquinone biosynthetic process (GO:0006744)","14/15",0.000810962824710802,0.0223895650100489,0,0,12.9443374422188,92.1285819947742,"NDUFA9;UBIAD1;COQ9;COQ10B;COQ7;COQ10A;COQ6;COQ5;COQ3;COQ2;FDXR;PDSS2;PDSS1;COQ8A"
"ubiquinone metabolic process (GO:0006743)","14/15",0.000810962824710802,0.0223895650100489,0,0,12.9443374422188,92.1285819947742,"UBIAD1;COQ9;COQ10B;COQ7;COQ10A;COQ6;COQ5;COQ3;COQ2;AIFM2;FDXR;PDSS2;PDSS1;COQ8A"
"cellular protein metabolic process (GO:0044267)","249/417",0.0008126748538446,0.0223895650100489,0,0,1.37772546204411,9.80276391206119,"RPL4;RPL5;APP;RPL3;RPL34;ARAF;NTAQ1;DMP1;UBE2L6;RPL7;UBE2L3;PCMT1;LGALS1;RPS16;EVA1A;PPP4R2;RPL18A;CHEK2;FDXR;RPL35;CCN1;RPS11;RPL39;RPS12;SLC34A2;RPL23;SLC34A1;MRPS18A;MRPS18C;AFG3L2;CDC34;ADPRH;FDX1;FDX2;MXRA8;SPARCL1;PADI4;UBA52;RPN2;MRPL18;SDC2;RPN1;GATA6;OMA1;MRPL13;GSPT2;MRPL10;MRPL11;C3;APH1A;STC2;PENK;ST8SIA4;APOE;APOB;ST3GAL1;NAPSA;HARS1;ICMT;ABCA3;SIAH2;ST8SIA2;FUCA2;FN1;MRPL27;IGF2;MRPL28;IGF1;CP;HARS2;RPS26;MSRA;CALU;RPS20;FBXL2;BAP1;RPS24;LGMN;HBS1L;MRPS15;MRPS16;MRPS14;RPLP1;MRPS11;RPLP0;SERPINA10;MRPS12;PCSK9;MIA3;MRPL37;MRPL34;MRPL35;PRSS23;CHRDL1;SPPL3;MRPL32;MRPL41;MRPL42;UBL5;SERP1;CTSH;QSOX1;TIMP1;LMCD1;RIPK3;SFTPD;MRPS21;MRPS7;MRPS6;MRPL43;MRPS5;F5;MRPL51;MMP15;VWA1;L2HGDH;GAS6;MFGE8;MRRF;PRKN;SERPINC1;MRPS36;RPL12;IGHMBP2;FSTL1;MRPL55;RPS15A;SPP1;GPC3;RPL13;SPP2;RPL15;RPL18;RPL17;LCMT1;UBL4A;SERPIND1;GOLM1;WWP2;GNMT;KTN1;SPCS3;SPCS2;SPCS1;MSRB2;MSRB3;NUCB1;NOTUM;MSRB1;PNPLA2;ERO1A;CHRM3;GALNT11;CSF1;UBE2D3;TNC;PLAT;RPL10A;FBXO22;YARS2;LOXL2;CDH2;TGM5;MEN1;IGFBP1;CSNK1G3;RPS9;IGFBP5;RPS7;IGFBP4;RPS8;RPS5;APLP2;IGFBP2;ADAM10;RPSA;PDIA6;ADAM17;LOX;IGFALS;UBA7;HTRA2;CSF2RB;PSEN1;CSF2RA;LTBP1;KNG1;STK38;ABL1;EIF4EBP2;IGFBP6;UBE2I;TMEM132A;BMP4;IL6;COPS5;PROC;GGCX;ALB;CPE;MAN2B1;MELTF;EIF4G1;FBN1;UBE2M;PRKCSH;LAMC1;MSLN;NAGPA;RPS4X;MRPL3;MRPL9;FGA;MMP2;FGG;APOA2;RPL13A;RABGGTB;RABGGTA;CKAP4;DARS1;DNAJC3;RCN1;VCAN;ADORA2A;VGF;ADORA2B;B4GALT7;PAPPA2;STOML2;ITIH2;RPL36A;DENND3;FURIN;PLG;RRBP1;SPG7;RNF5;PARL;TMEM208;SEC11C;SLC35A1;RPL35A;LAMB1;TNIP1;MGAT4A;RAB12;RPS6KB2;P4HB"
"organic acid transport (GO:0015849)","68/100",0.000823104145638457,0.0225733493091533,0,0,1.96865924491772,13.9822601919256,"SLC27A1;SLC46A1;SLC23A1;SLC7A11;SLC25A48;SLC22A13;MFSD2A;ABCC3;NCOA1;SLC36A1;SLC38A1;SLC6A19;SLC13A3;SLC6A18;STARD5;ABCC2;SLC36A2;ACSL1;SLC6A15;SLC6A13;SLC6A12;SLC51B;SLC5A6;CEACAM1;SLC7A6;SLC25A17;SLC7A7;SLC7A8;SLC7A9;SLC25A10;SLC27A3;SLC25A11;ABCG2;SLC27A4;PPARD;SLC22A6;SLC26A1;SLC43A2;SLC43A1;SLC3A1;SLC1A4;SLC3A2;SLC1A5;ABCB11;SLC7A1;SLC7A2;SLC25A29;RXRA;PDPN;LRRC8D;SLC38A3;SLC38A2;SLC19A1;SLC38A4;SLC10A5;SLC16A1;ATP8B1;SLC10A1;SLC10A2;GOT2;SLC10A3;NR1H4;SLC16A10;SLC26A7;FOLR2;FOLR1;SFXN5;SLC26A6"
"centromere complex assembly (GO:0034508)","29/37",0.000858315929443107,0.0233007765404328,0,0,3.35406017938085,23.6814703909566,"MIS12;HJURP;CENPA;MIS18BP1;OIP5;RBBP7;DLGAP5;CENPT;CENPU;HELLS;CENPV;NPM1;CENPW;CENPX;SMARCA5;KNL1;CENPE;CENPF;MIS18A;CENPH;NASP;CENPI;CENPK;CENPL;CENPM;CENPN;CENPO;CENPP;CENPS"
"neural crest cell migration (GO:0001755)","29/37",0.000858315929443107,0.0233007765404328,0,0,3.35406017938085,23.6814703909566,"SEMA5A;NRP1;SEMA7A;SEMA3C;SEMA3D;SEMA3A;SEMA3B;HTR2B;SEMA3G;CORO1C;SHH;ERBB4;ANXA6;NRTN;SOX8;PHACTR4;SEMA6B;SEMA4A;SEMA6C;SEMA6A;SEMA4D;SEMA6D;SEMA4C;FN1;SEMA4F;SEMA4G;GDNF;RADIL;FOLR1"
"sterol homeostasis (GO:0055092)","51/72",0.000861267464531483,0.0233007765404328,0,0,2.24878156539508,15.8698886583726,"SCARB1;ACSM1;PCSK9;RORA;TMEM97;TSKU;HNF4A;LIPG;DGAT2;PLA2G12B;APOA2;IL18;APOA4;CYP7B1;SIRT1;DISP3;NPC1;NPC2;SOAT2;MALL;ANGPTL3;ABCG4;ABCG1;GRAMD1B;INSIG1;MTTP;LRP5;LCAT;LPL;ABCB11;HDAC9;LIMA1;APOM;APOE;APOB;LDLR;GPIHBP1;ABCA1;ABCA2;XBP1;CAV3;CNBP;EPHX2;APOC3;NR1H3;NR1D1;TTC39B;EHD1;FABP3;LAMTOR1;FGFR4"
"energy derivation by oxidation of organic compounds (GO:0015980)","21/25",0.000887131445203511,0.0237862118745191,0,0,4.85588320323793,34.1248036830896,"ACADVL;PID1;COX15;ACSM1;GFPT2;COX4I2;MTLN;COQ10B;MT3;COQ10A;NR4A3;MYC;NDUFS4;LEPR;CYCS;NDUFS1;SDHAF4;PPARGC1A;MRAP2;COX10;SLC25A13"
"organophosphate ester transport (GO:0015748)","21/25",0.000887131445203511,0.0237862118745191,0,0,4.85588320323793,34.1248036830896,"SCARB1;OSBPL8;PRELID1;SLC44A4;OSBPL5;ABCA3;MTTP;PITPNA;OSBPL2;PCTP;TRIAP1;PITPNC1;SCP2;PITPNM1;NPC2;SLC25A19;EPG5;TNFAIP8L3;LDLR;PLTP;PRELID3B"
"cell-substrate junction assembly (GO:0007044)","27/34",0.000900712983001945,0.0240430318929319,0,0,3.56853588991281,25.023729526443,"COL17A1;CD151;ITGB4;SRC;LAMA3;TESK2;LAMC2;LAMC1;PTPRK;THY1;THSD1;PIP5K1A;ACTN3;DST;LAMB3;ACTN1;RCC2;FN1;KRT5;RHOD;BCR;CTTN;PEAK1;KRT14;TRIP6;ARHGEF7;PLEC"
"regulation of interleukin-10 production (GO:0032653)","36/48",0.00091888606791352,0.0242800576473724,0,0,2.77649102489867,19.4141926235222,"CD274;IL23R;AGER;DLL1;PRKCZ;INAVA;VSIR;HSPD1;LILRA5;PYCARD;CLEC7A;LGALS9;TIGIT;CD34;JAK3;PIBF1;SYK;TSLP;STAT3;ISG15;PDCD1LG2;MMP8;FOXP3;IL6;TYROBP;IL23A;IRF4;CD28;TLR9;F2RL1;XCL1;CD47;FCGR2B;TLR4;TRIB2;TNFRSF21"
"cytosolic calcium ion transport (GO:0060401)","23/28",0.000924804809474334,0.0242800576473724,0,0,4.25505542168675,29.725510214093,"RYR2;MCUR1;CACNA2D1;MCUB;ATP2A3;ATP2A2;ITPR3;CACNA1C;ATP2B1;SLC35G1;ADRA1A;MAIP1;SLC8A1;SLC8A2;JPH4;AFG3L2;JPH2;CACNB3;SMDT1;MICU3;SLC25A23;MICU1;MCU"
"negative regulation of peptidyl-tyrosine phosphorylation (GO:0050732)","25/31",0.000925763103770942,0.0242800576473724,0,0,3.85455830842893,26.9236741994238,"MVP;THY1;PRKCZ;SAMSN1;SOCS3;SOCS1;INPP5F;HYAL2;NTF3;SH3BP5;PIBF1;SH2B3;DMTN;SEMA4D;CD300A;PRKCD;PARP14;SRCIN1;SFRP1;PTPRC;SFRP2;SH3BP5L;PTPN6;NF2;PTPN2"
"regulation of calcium ion-dependent exocytosis (GO:0017158)","25/31",0.000925763103770942,0.0242800576473724,0,0,3.85455830842893,26.9236741994238,"DOC2A;STXBP1;DOC2B;CACNA1G;CBARP;SCAMP5;CACNA1I;CLTRN;SYT5;SYT3;SYT2;KCNB1;SYT15;SYT13;SYT9;SYT8;SYT7;SYT17;SYT6;REST;SYT12;TRPV6;SYT11;RAB3GAP1;STX1A"
"cellular component assembly (GO:0022607)","161/261",0.000938410016756507,0.0245047415679982,0,0,1.4944046107258,10.4179781103613,"CYFIP1;ARL6IP1;WIPF1;HFE;FAM107A;IL1RAP;NOC2L;ESPN;ACTB;EPS8;BAIAP2L2;BAIAP2L1;OPHN1;DPYSL3;CAPN3;PLS3;KNTC1;SOX9;KPNA3;PLS1;TINF2;STX7;WNT5A;MYO7B;DNAJB13;P3H4;ANK3;CD2AP;AFG3L2;PARD3;FSCN1;PKP1;EZR;LLGL1;PPID;SKAP2;RTN3;FBLIM1;PDGFA;LIN7A;CORO1B;RTN4;BAG6;SCIN;CALD1;MICAL1;DVL1;TSPAN4;LPXN;NCKAP1L;SNX9;PPARGC1A;GPM6B;VASP;CFAP74;TGFB1;ST13;ABCA3;CHCHD10;AIF1L;VIL1;PARVG;STAG3;DLG4;STK25;MDM4;NDUFAF1;MNAT1;PICALM;CD40;LRGUK;SPEF1;GPAA1;SYCP1;SLC2A1;ILK;CD3G;WASL;LAMC1;CD3E;M1AP;CHAF1B;CHAF1A;PCLO;RAC2;RAC3;QSOX1;IKBKG;NEFH;TEAD1;CEP290;TEAD2;FGA;RHOG;SHROOM2;RHOH;TRAF2;TRAF1;RHOD;RHOA;DARS1;TAPBP;RP1;CLDN14;SLC7A9;RHOJ;DCX;RHOU;RHOV;TLCD1;LCP1;GAS6;GAS8;RHOQ;VAMP2;VAMP3;CCDC40;SHANK1;NLGN3;NLGN2;WAS;USH1C;NEDD9;CAPG;RSPH9;SPG7;AIF1;ADD1;CDC42;LIMA1;PARD6B;SH3BP1;REPS2;FLNA;HAS2;PTK2B;FLNC;WASF1;WASF3;CD74;DMTN;GSN;NIFK;WDR19;WNT7A;FOXJ1;BAIAP2;GRHL2;PEX14;PML;VMP1;MYO1B;CAPZA1;KRT14;IL2RB;FAS;ANKS4B;TRIP13;CD247;LIMS2;LIMS1"
"positive regulation of cellular component biogenesis (GO:0044089)","63/92",0.000952383958608218,0.0247619829238137,0,0,2.01224162954807,13.9982439868441,"HRK;ICE1;TFRC;PLEK;PARK7;CLU;TNF;CX3CL1;SMPD3;CDH5;LGALS3;HYAL1;FLOT1;RACK1;EMILIN1;SYNPO;SH3GLB1;PDCD6IP;SYK;MMP3;NRG1;PRKCA;RHOC;SPIDR;TIRAP;CLDN3;SYNPO2L;CDC42EP2;CLDN19;PFN1;AJUBA;PFN3;TRABD2B;PFN2;SYNPO2;VPS4A;MTLN;SDCBP;BCL2L11;CLEC7A;BMF;BAK1;TPPP;BID;FNIP1;FNIP2;CHGA;CDT1;SLF2;SMAD3;TGFB1;LIMK1;SNF8;BMP7;VEGFA;VIL1;GNL3L;RGCC;ERCC1;BAX;SDC1;ATP13A2;CRB3"
"positive regulation of cellular component organization (GO:0051130)","76/114",0.00103059833201149,0.0266800585433664,0,0,1.85312923851967,12.7451108200885,"RB1;HRK;ICE1;TFRC;TREM2;PARK7;PTPN23;CLU;TNF;CDC20;CDH5;LGALS3;HYAL1;SMPD1;FLOT1;RACK1;SH3GLB1;TMED9;GPX1;SYK;MMP3;NRG1;RHOC;SPIDR;TGFBR1;TIRAP;RUNX1;CLIP3;AR;CLDN3;TFR2;CDC42EP2;CLDN19;AJUBA;SHANK3;TRABD2B;RAPGEF3;ANAPC2;CD151;LRP1;ABCB7;NEDD4L;LRP4;ASAP1;ATP10A;MTLN;DLL1;ADD1;LMAN1;BCL2L11;RELN;CLEC7A;GPC3;BMF;APOE;TPPP;BAK1;BID;FNIP1;FNIP2;PROM2;CDT1;TGFB1;SLF2;TMEM30A;TGFB3;INSR;BNIP3;BMP7;VEGFA;DAB2;GNL3L;PLEKHM2;BAX;CAMK1;CRB3"
"regulation of stress fiber assembly (GO:0051492)","52/74",0.00103571008990262,0.0266973167380048,0,0,2.18863680298051,15.041774142026,"NRP1;FHOD1;GPR65;ARHGEF10L;ARHGAP6;STMN1;PPFIA1;CCN2;CGNL1;ARHGEF10;ARHGEF15;LIMCH1;SERPINF2;TPM1;ARHGEF18;TSC1;ARAP1;RHOC;RHOA;TGFBR1;SFRP1;SYNPO2L;EVL;ITGB1BP1;CD47;EPHA1;PFN1;PHLDB2;RAPGEF3;PFN2;PTGER4;ROCK2;ASAP3;LPAR1;TACSTD2;WAS;PIK3R1;CDC42;PAK1;ABL1;RHPN2;PAK2;WASF2;CLASP1;S100A10;TGFB3;LIMK1;TJP1;CCDC88A;RGCC;ALMS1;NF2"
"cell cycle G2/M phase transition (GO:0044839)","86/131",0.00104167285381112,0.0267362699144855,0,0,1.77118782863546,12.1626181332707,"CDKN1A;CETN2;CEP164;CCP110;PPP2R2A;FOXM1;ACTR1A;TUBA1A;CHEK2;CNTRL;CEP250;NEK2;PRKACA;SKP2;PHLDA1;CEP290;NINL;YWHAG;SKP1;OFD1;BORA;CEP135;PPP1R12A;FBXW11;CEP131;HAUS3;CSNK1D;HAUS6;CSNK1E;HAUS5;CDC25C;DYNLL1;MASTL;TUBG1;CKAP5;CDC25A;TUBA4A;HAUS2;CDC25B;DNM2;CCNA2;MELK;CCNY;MAPRE1;PLCB1;AJUBA;SFI1;SDCCAG8;BRSK1;KHDRBS1;DYNC1I2;SSNA1;DCTN3;USH1C;PKMYT1;ARPP19;AURKA;CCNB2;CCNB1;HAUS8;CEP70;CEP192;PCNT;LCMT1;CLASP1;CEP78;PLK4;PLK3;CDKN2B;ODF2;NDE1;PLK1;FBXL17;FBXL15;TPD52L1;TUBB4A;CENPJ;CDK2;ALMS1;CDK1;FBXL3;CEP41;MNAT1;CDK14;NES;CEP43"
"pattern recognition receptor signaling pathway (GO:0002221)","44/61",0.00104970720037861,0.026827835938187,0,0,2.39600495403879,16.4347826300776,"UNC93B1;LY96;NOD1;BCL10;CTSS;INAVA;RPS6KA3;IRAK1;CTSL;CTSK;TIFA;UBC;FFAR2;CD36;LBP;CD14;APOB;CTSB;FGB;FGA;S100A1;FGG;SFTPD;IRAK4;TLR1;LACC1;MAPKAPK3;TRAF3;MAPKAPK2;TLR9;TLR8;TLR7;TLR6;TAB1;ALPK1;CLEC4E;S100A9;TLR4;UBA52;S100A8;TLR3;MYD88;TLR2;LGMN"
"protein-containing complex assembly (GO:0065003)","164/267",0.001110773068628,0.0282682332634736,0,0,1.47787974977754,10.0535711666469,"COL16A1;WIPF1;HFE;IL1RAP;CLDN1;TNF;GOLGA2;MYC;ZC3H12A;CAPN3;KNTC1;SOX9;KPNA3;SKP1;MEN1;NSF;TLE2;TRAPPC2L;DNAJB12;ADAM10;CSNK1D;DNAJB14;CD2AP;RBX1;PYGO1;AFG3L2;TIAM1;PYGO2;BIN2;PARD3;CSNK2B;PREB;LLGL1;PPID;SKAP2;KMT2D;BLM;SAR1B;PEF1;CUL3;TCF7;LIN7A;MEFV;TERT;ZNHIT6;TSPAN4;LPXN;NCKAP1L;SNX9;PPARGC1A;SEC31A;GSDMD;SEC16B;ST13;SEC16A;TRAPPC5;FN1;CHCHD10;TRAPPC9;VIL1;BCL9;CNIH1;CXCL12;DLG4;MDM4;NDUFAF1;CNIH2;MNAT1;MCU;FERMT3;PICALM;CD40;MCFD2;GPAA1;LRRK2;TRADD;SLC2A1;CD3G;WASL;LAMC1;CD3E;AREG;CX3CL1;PPP6C;CASP8;OPA1;PPP6R1;SH3PXD2B;IKBKG;TEAD1;CTSC;TEAD2;BOK;FGB;FGA;SEC13;DBNL;FGG;ANO6;APOA4;TRAF2;AXIN2;TRAF1;DARS1;F5;TAPBP;TNFRSF1A;AIM2;CLDN14;SLC7A9;TRAPPC6B;GORASP1;ITGB1BP1;VAMP2;VAMP3;SHANK1;AMER1;RAB1A;CDC123;STOML2;HDAC1;RAB1B;USO1;WAS;USH1C;CAPG;RSPH9;SPG7;NOL3;LMAN1;PARD6B;SAMM50;REPS2;PTK2B;DMD;WASF1;WASF3;FARP2;CD74;TCF7L2;TCF7L1;DMTN;SEC24A;NIFK;CSNK1A1;BAD;TRAPPC10;WDR19;PDE4DIP;PEX14;PLEKHA7;PML;P2RX7;STING1;CAPZA1;COL7A1;IL2RB;FAS;ANKS4B;CD247;SEC24D;FOLR1;SEC24C;BET1"
"cell migration involved in sprouting angiogenesis (GO:0002042)","16/18",0.00113570693907906,0.0284210661504535,0,0,7.39741860913119,50.1581966434402,"NRP1;EGR3;PIK3R3;MIA3;FGF2;ROBO1;VEGFA;EFNB2;GREM1;NR4A1;KDR;AKT1;ADTRP;SLIT2;EPHB4;GPLD1"
"positive regulation of extracellular matrix organization (GO:1903055)","16/18",0.00113570693907906,0.0284210661504535,0,0,7.39741860913119,50.1581966434402,"RB1;CARMIL2;SMAD3;TGFB1;RUNX1;BMP2;EFEMP2;IL6;RGCC;PDPN;FSCN1;EMILIN1;MELTF;COLGALT1;CLASP1;DDR2"
"positive regulation of response to endoplasmic reticulum stress (GO:1905898)","16/18",0.00113570693907906,0.0284210661504535,0,0,7.39741860913119,50.1581966434402,"USP13;XBP1;PIK3R1;RNFT1;BAG6;ATXN3;BCL2L11;TMEM259;BAX;PMAIP1;BAK1;RNF183;FCGR2B;RNF185;BOK;NCK1"
"regulation of platelet aggregation (GO:0090330)","16/18",0.00113570693907906,0.0284210661504535,0,0,7.39741860913119,50.1581966434402,"BLK;LYN;DMTN;SERPINE2;SYK;PRKCD;ALOX12;PRKCA;CEACAM1;C1QTNF1;ADAMTS18;PDPN;CD9;PRKCQ;SH2B3;PRKG1"
"regulation of canonical Wnt signaling pathway (GO:0060828)","156/253",0.00114405345246321,0.0285111412261164,0,0,1.49252018673866,10.1091043902978,"SEMA5A;JRK;CTNND2;JADE1;TMEM131L;PSMD8;PSMD9;PSMD6;STK11;CDH3;SOX17;ADGRA2;PSMD5;PSMD3;FAM53B;SOX9;LZTS2;SOX4;WLS;IGFBP1;CSNK1G3;USP8;TLE2;IGFBP4;IGFBP2;WNT5A;SOX13;CSNK1D;CSNK1E;DKK1;DKK2;TLE6;DKK3;RBX1;SHISA6;TLE5;SFRP4;SFRP1;SFRP2;CCNY;FRMD8;TBL1XR1;SFRP5;PSME4;PSME1;PSME2;CSNK1G1;PSMD10;PSMD12;PSMD13;CUL3;GSKIP;PSEN1;STK4;LYPD6;STK3;DVL1;UBR5;DVL2;NPHP3;APOE;IGFBP6;WWTR1;TGFB1;SMURF2;UBE2B;FZD4;FZD7;SIAH2;FZD6;FUZ;MCC;NFKB1;UBAC2;COL1A1;BMP2;DAB2;PTK7;WNK1;CCDC88C;CAPRIN2;SNAI2;PIN1;CDK14;FGFR2;INVS;PTPRU;DRAXIN;GSK3A;LRRK2;LRRK1;ILK;NRARP;GLI1;GLI3;HHEX;DACT3;RSPO1;SOST;EMD;ANKRD6;DACT1;APC2;ATP6AP2;AXIN2;GREM1;PPM1A;GPRC5B;ZEB2;PPM1B;PSMA4;TMEM9;PFDN5;RBMS3;AMER1;PRKN;AMER2;KANK1;HDAC1;LRP4;MLLT3;NKD1;PSMB10;NKD2;LRP6;PSMB6;PSMB7;SCEL;PSMB4;PSMB5;FRZB;PSMB3;PSMB1;GPC3;TBL1X;TCF7L2;CSNK1A1;EGF;AMFR;TPBG;DKKL1;PLEKHA4;TMEM64;PSMB8;BICC1;PSMB9;MAD2L2;PSMC5;PSMC3;PSMC1;GID8;PSMC2;NOTUM;LGR5;FOLR1;LGR4"
"regulation of G1/S transition of mitotic cell cycle (GO:2000045)","50/71",0.00119041440101932,0.0295028714653253,0,0,2.20447475472601,14.8437289061194,"RB1;CDKN1A;FHL1;FAM107A;JADE1;KIF14;PKD2;PKD1;LSM10;RPTOR;CCND3;CCND2;LSM11;CCND1;ADAMTS1;HYAL1;AKT1;APPL2;APPL1;DACT1;ANXA1;PRMT2;UBE2E2;TM4SF5;RBL2;ADAM17;RBL1;TFDP1;PSME1;PSME2;PLCB1;KANK2;DCUN1D3;AIF1;GPNMB;E2F1;CCL2;E2F7;CDKN2D;CDKN2B;CDKN2C;CDKN2A;RDX;KLF4;CDK6;RGCC;CDK4;ID2;PTPN6;EIF4G1"
"positive regulation of protein binding (GO:0032092)","42/58",0.00119367262172395,0.0295028714653253,0,0,2.42982329084589,16.3544614053534,"PRKN;APP;CSF3;RALB;LRP1;NVL;EPB41;HFE;LRRK2;USP33;DERL1;PSEN1;STK4;PKD1;SPPL3;ADD1;STK3;VTN;TERT;FLOT1;ABL1;APOE;B2M;TRIM21;DACT1;MEN1;TCF7L2;DTX3L;RIPK2;BDNF;AKTIP;AMFR;MMP9;BMP4;FKBP1A;TIAM1;BMP2;STING1;CAPRIN2;PIN1;TRIB3;RAN"
"water-soluble vitamin metabolic process (GO:0006767)","53/76",0.00123288336500802,0.030347120861632,0,0,2.1337213944985,14.2925186501136,"ABCD4;ALDH1L1;SLC46A1;MTRR;SLC23A1;SLC2A1;SLC2A3;THTPA;FLAD1;RFK;FPGS;ACP5;AOX1;ENPP1;MMUT;MCCC2;CUBN;AMN;GSTO2;GSTO1;MCCC1;SLC5A6;LMBRD1;BTD;MTHFD1;PCCA;MTHFD2;SLC25A19;MTHFD2L;PCCB;MMADHC;PDXK;NNMT;SHMT2;SHMT1;MTHFD1L;PNPO;SLC19A3;AASDHPPT;SLC19A1;SLC19A2;CYB5A;MMAA;MMAB;TPK1;SLC52A2;SLC52A3;DHFR;VNN1;TCN2;FOLR2;MMACHC;CD320"
"protein autophosphorylation (GO:0046777)","102/159",0.00125043269698128,0.030653464400284,0,0,1.65894777736883,11.0888476102009,"MYLK2;STK10;STK11;SLK;CHEK2;STK16;KDR;PIM1;AKT1;NEK2;PIM3;MAP3K9;PIM2;EPHB4;EPHB3;PDGFRB;PDGFRA;MAP2K2;DAPK1;DAPK2;LMTK2;VRK1;VRK2;PASK;UHMK1;MELK;MAPKAPK3;MAK;MAPKAPK2;TYRO3;ULK3;PRKD2;SIK1;ULK1;PRKD1;TNIK;EPHA1;STK39;STK4;GRK5;IRAK1;ABL1;MARK2;LYN;EIF2AK1;INSR;NEK6;EIF2AK2;EIF2AK4;CLK2;FER;MEX3B;FES;STK25;FGFR4;FGFR3;FGFR2;FGFR1;MAP3K12;ALK;DDR1;ITK;FLT1;FLT3;FLT4;LRRK2;EEF2K;HTATIP2;MAP4K1;RIPK3;PDPK1;CAD;INSRR;MINK1;FGR;HCK;PEAK1;KIT;MYO3A;DDR2;CAMK2D;SRC;PRKX;AURKB;AURKA;CAMKK2;PAK1;ERBB4;MKNK1;MKNK2;PTK2B;PAK2;NTRK1;NTRK2;MAPK15;MTOR;PINK1;TAOK3;CAMK4;STK17B;ATP13A2;TEK"
"macrophage activation (GO:0042116)","28/36",0.00131084350869091,0.032003764687795,0,0,3.2380906460945,21.4914810723571,"APP;C1QA;CRTC3;ITGAM;C5AR1;ITGB2;DYSF;TREM2;FPR2;IFI35;AGER;AIF1;CLU;TNF;CX3CL1;SBNO2;LBP;FER1L5;CD93;SYK;IFNGR1;SLC11A1;NMI;FOXP1;TLR1;MAPT;TLR4;TMEM106A"
"positive regulation of antigen receptor-mediated signaling pathway (GO:0050857)","18/21",0.00134282382962861,0.0326518215414957,0,0,5.5485549132948,36.6924857044289,"PRKCH;CD81;PRKCB;TRAT1;NFAM1;SLC39A10;BCL10;RELA;FOXP1;PTPRC;TESPA1;LCK;CD226;PRKD2;IKBKG;KCNN4;CARD11;NECTIN2"
"actin filament bundle organization (GO:0061572)","26/33",0.00139335645335461,0.0331728171799707,0,0,3.4360365820065,22.5955130699112,"FAM107A;USH1C;NEDD9;ESPN;AIF1;ADD1;CORO1B;EPS8;LIMA1;BAIAP2L2;BAIAP2L1;CALD1;MICAL1;DPYSL3;PLS3;PLS1;DMTN;RFLNB;SHROOM2;BAIAP2;RHOD;AIF1L;MYO1B;FSCN1;LCP1;EZR"
"regulation of protein localization to cell surface (GO:2000008)","26/33",0.00139335645335461,0.0331728171799707,0,0,3.4360365820065,22.5955130699112,"LEPROT;HFE;NEDD4L;SNX33;TNF;LEPROTL1;STX3;GPM6B;ABCA2;RIC3;TOR1A;CAV3;BDNF;EGF;GBF1;ABCA7;COMMD1;KCNAB2;RAB11B;TYROBP;MAP1A;RANGRF;GOPC;TAX1BP3;GPD1L;PICALM"
"peptidyl-serine phosphorylation (GO:0018105)","100/156",0.00143952391673859,0.0331728171799707,0,0,1.65531448547568,10.8314557070668,"RPS6KA3;RPS6KA6;RPS6KA2;AKT3;AKT1;PDK3;PRKACA;STK32A;STK32B;STK32C;CSNK1G3;MORC3;PRKCI;MAP2K2;PRKCH;CSNK2A1;PRKCB;PRKCE;PRKCD;LMTK2;CSNK1D;PRKCA;VRK1;CSNK1E;VRK2;VRK3;UHMK1;MAPKAPK3;DGKQ;MAPKAPK2;ULK3;PRKCQ;PRKD2;ULK1;PRKD1;CSNK1G1;BRSK1;PDGFB;STK39;STK4;PRKCZ;TTBK1;GRK2;STK38;CLSPN;PCK1;MARK2;MARK1;DMPK;NEK6;PLK2;PLK1;DCLK3;CDC7;WNK1;CDK2;CDK1;MAP3K12;DYRK3;DYRK2;MAST4;MAST3;LRRK2;MAST1;PKD1;TLK1;IKBKE;MAP4K1;CAMK1D;CHUK;PDPK1;MASTL;TGFBR1;TGFBR2;GAS6;SGK1;SGK2;CAMK2D;PNCK;PKN3;ROCK2;PRKX;TTK;AURKA;MAPK9;MKNK1;MKNK2;PAK2;HIPK4;CSNK1A1;HIPK1;MAPK14;HIPK3;MTOR;MAPK13;PINK1;CAMK4;RPS6KB2;CAMK1;CDK5R1"
"cellular response to oxidised low-density lipoprotein particle stimulus (GO:0140052)","10/10",0.00143974816065982,0.0331728171799707,0,0,96020,628286.424376871,"AKT1;MIA3;TREM2;ADTRP;CD36;TLR6;CD68;TICAM1;TLR4;MYD88"
"ether lipid biosynthetic process (GO:0008611)","10/10",0.00143974816065982,0.0331728171799707,0,0,96020,628286.424376871,"GNPAT;PEX7;DHRS7B;AGPS;LPCAT2;PLA2G4C;PLA2G4A;CHPT1;FAR1;PEDS1"
"fatty acid beta-oxidation using acyl-CoA dehydrogenase (GO:0033539)","10/10",0.00143974816065982,0.0331728171799707,0,0,96020,628286.424376871,"GCDH;ACADVL;ACADL;IVD;ETFDH;ETFA;ACADM;ETFB;ACAD11;ACADS"
